STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE
강남구,5484,16188561.32,128450,2023-08-21
강동구,6844,13549846.4,130573,2023-08-21
강북구,2204,5202040.74,46359,2023-08-21
강서구,20709,34043932.56,289078,2023-08-21
관악구,3862,9627708.84,79886,2023-08-21
광진구,7742,17183599.0,152515,2023-08-21
구로구,6936,15654353.28,122476,2023-08-21
금천구,3336,7333774.51,54732,2023-08-21
노원구,9073,19716528.71,170044,2023-08-21
도봉구,3418,8718633.45,70228,2023-08-21
동대문구,6084,13814888.04,119779,2023-08-21
동작구,3166,8380804.13,65602,2023-08-21
마포구,7721,20919459.08,173892,2023-08-21
서대문구,3311,9314785.5,70830,2023-08-21
서초구,5172,14520428.55,120874,2023-08-21
성동구,6336,18240686.16,149454,2023-08-21
성북구,3905,9360919.2,77080,2023-08-21
송파구,13587,29367716.06,270496,2023-08-21
양천구,9522,17978372.57,157375,2023-08-21
영등포구,13631,30700743.39,266394,2023-08-21
용산구,2945,9203714.26,68991,2023-08-21
은평구,4182,9373363.93,79661,2023-08-21
종로구,5823,11656662.27,110515,2023-08-21
중구,4224,9806738.26,90914,2023-08-21
중랑구,4764,10641597.3,87706,2023-08-21
