STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE
강남구,4451,13061736.81,107401,2023-08-01
강동구,6943,13686829.31,131500,2023-08-01
강북구,2154,5132693.99,44868,2023-08-01
강서구,19657,32185540.28,274391,2023-08-01
관악구,3821,9202178.74,75013,2023-08-01
광진구,7056,15257809.79,134462,2023-08-01
구로구,6135,13832341.79,113817,2023-08-01
금천구,3030,6793250.65,50014,2023-08-01
노원구,8749,19114413.58,161343,2023-08-01
도봉구,3059,7878117.7,63175,2023-08-01
동대문구,5570,12591528.86,109629,2023-08-01
동작구,3026,8142017.3,66450,2023-08-01
마포구,7066,19138575.56,163069,2023-08-01
서대문구,2841,8055602.59,63172,2023-08-01
서초구,4430,12490562.73,102217,2023-08-01
성동구,6022,16553088.15,137298,2023-08-01
성북구,3561,8171546.23,67528,2023-08-01
송파구,12659,28062989.09,248959,2023-08-01
양천구,9082,16636620.33,151305,2023-08-01
영등포구,12782,28572561.43,261645,2023-08-01
용산구,2810,8429565.38,64250,2023-08-01
은평구,3781,8691618.14,71233,2023-08-01
종로구,5626,10935022.44,105600,2023-08-01
중구,3966,8779498.35,84422,2023-08-01
중랑구,4487,9637080.37,79417,2023-08-01
