STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE
강남구,3036,10852525.04,90947,2023-08-12
강동구,4762,10847318.72,104527,2023-08-12
강북구,1341,3559343.83,31321,2023-08-12
강서구,12519,25653728.7,229186,2023-08-12
관악구,3012,9526131.34,76681,2023-08-12
광진구,5036,13165927.43,115672,2023-08-12
구로구,4287,12666306.8,102208,2023-08-12
금천구,1721,4942392.39,41977,2023-08-12
노원구,6184,15826085.18,134026,2023-08-12
도봉구,2356,6753665.08,54661,2023-08-12
동대문구,3219,8855254.84,74708,2023-08-12
동작구,2196,6933393.55,59226,2023-08-12
마포구,5567,19056656.88,168712,2023-08-12
서대문구,2077,7336489.71,58318,2023-08-12
서초구,2803,10469293.54,85129,2023-08-12
성동구,3336,11521300.57,94938,2023-08-12
성북구,2182,6085121.79,50366,2023-08-12
송파구,9684,24979064.27,232940,2023-08-12
양천구,6980,14736576.88,137729,2023-08-12
영등포구,8232,23752381.41,218346,2023-08-12
용산구,2020,7473095.4,61202,2023-08-12
은평구,3163,8262648.66,71353,2023-08-12
종로구,2306,5232964.63,52770,2023-08-12
중구,1659,4010700.68,39965,2023-08-12
중랑구,3104,7604784.69,62358,2023-08-12
