STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE
강남구,3616,13504198.22,107433,2023-08-13
강동구,5210,12953719.28,118155,2023-08-13
강북구,1874,5682371.97,46666,2023-08-13
강서구,11937,26159180.75,220655,2023-08-13
관악구,3507,10892760.18,85057,2023-08-13
광진구,6281,18648710.11,156989,2023-08-13
구로구,4735,14694106.19,112989,2023-08-13
금천구,1597,5276327.09,39661,2023-08-13
노원구,7245,19679187.92,156847,2023-08-13
도봉구,3048,10057159.46,76391,2023-08-13
동대문구,4155,12320556.6,100286,2023-08-13
동작구,2946,10334107.15,83986,2023-08-13
마포구,6449,23423811.06,198793,2023-08-13
서대문구,2538,9397773.51,72747,2023-08-13
서초구,3355,13296031.12,110072,2023-08-13
성동구,4568,17173228.18,137004,2023-08-13
성북구,2949,8863528.02,70807,2023-08-13
송파구,10612,29586565.24,268621,2023-08-13
양천구,7099,16540046.77,142449,2023-08-13
영등포구,9776,31072434.16,269203,2023-08-13
용산구,2867,11064893.14,90538,2023-08-13
은평구,3267,10095811.75,82288,2023-08-13
종로구,3485,8089764.09,78832,2023-08-13
중구,2200,5677183.65,52574,2023-08-13
중랑구,3718,10511063.76,80440,2023-08-13
