STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE
강남구,4191,14133535.84,118959,2023-08-19
강동구,6080,13051159.75,123401,2023-08-19
강북구,2103,5439865.86,48497,2023-08-19
강서구,14959,29133022.68,253239,2023-08-19
관악구,3827,10978042.39,88650,2023-08-19
광진구,6891,17098469.48,151198,2023-08-19
구로구,5387,14501240.72,117228,2023-08-19
금천구,1897,5274944.97,42593,2023-08-19
노원구,8359,21574595.72,179855,2023-08-19
도봉구,3183,9460825.97,73456,2023-08-19
동대문구,4648,12322847.96,105408,2023-08-19
동작구,3004,9477167.05,78431,2023-08-19
마포구,7072,22584551.9,200390,2023-08-19
서대문구,2635,8579753.39,69112,2023-08-19
서초구,3854,12951713.66,113360,2023-08-19
성동구,4924,16386726.38,137732,2023-08-19
성북구,3176,8523780.18,70600,2023-08-19
송파구,11842,30377917.82,280589,2023-08-19
양천구,8419,18090649.65,163326,2023-08-19
영등포구,10675,28934525.03,266865,2023-08-19
용산구,2758,9635309.03,79229,2023-08-19
은평구,3751,10186752.26,84900,2023-08-19
종로구,4039,8668769.83,85740,2023-08-19
중구,2480,6050028.78,60133,2023-08-19
중랑구,4149,9936251.44,80122,2023-08-19
