STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE
강남구,5807,17744731.38,143012,2023-08-16
강동구,6980,13927358.21,132771,2023-08-16
강북구,2244,5579660.72,47824,2023-08-16
강서구,21373,36013940.94,308781,2023-08-16
관악구,4019,10556921.53,85180,2023-08-16
광진구,8013,18413137.28,157687,2023-08-16
구로구,7252,16261946.29,131397,2023-08-16
금천구,3498,7995025.47,60507,2023-08-16
노원구,9652,21734214.9,185398,2023-08-16
도봉구,3529,9242330.5,73551,2023-08-16
동대문구,6145,14800470.43,127877,2023-08-16
동작구,3346,9043056.62,71133,2023-08-16
마포구,8335,22595023.82,195307,2023-08-16
서대문구,3181,9431609.69,70521,2023-08-16
서초구,5139,15281980.12,123723,2023-08-16
성동구,6297,17504588.03,147399,2023-08-16
성북구,4036,9585986.65,79052,2023-08-16
송파구,13838,30865407.95,282981,2023-08-16
양천구,10048,19234912.59,170253,2023-08-16
영등포구,14419,33579655.01,297099,2023-08-16
용산구,3227,10238159.56,74762,2023-08-16
은평구,4327,9963524.22,85372,2023-08-16
종로구,6040,11938884.05,116197,2023-08-16
중구,4298,10042332.02,93998,2023-08-16
중랑구,4841,10850235.74,88226,2023-08-16
