index,STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE,tempmax,tempmin,feelslike,humidity
0,강남구,3915,14058356.73,115874,2023-08-15,32.6,24.7,31.0,71.1
1,강동구,5984,13801715.58,128430,2023-08-15,32.6,24.7,31.0,71.1
2,강북구,2045,5676457.74,46909,2023-08-15,32.6,24.7,31.0,71.1
3,강서구,13977,29143466.8,242466,2023-08-15,32.6,24.7,31.0,71.1
4,관악구,3939,12018087.66,94508,2023-08-15,32.6,24.7,31.0,71.1
5,광진구,6982,18937855.86,159454,2023-08-15,32.6,24.7,31.0,71.1
6,구로구,5009,14362408.18,112131,2023-08-15,32.6,24.7,31.0,71.1
7,금천구,1832,5315316.84,41266,2023-08-15,32.6,24.7,31.0,71.1
8,노원구,8192,21302618.01,174161,2023-08-15,32.6,24.7,31.0,71.1
9,도봉구,3210,10112358.25,75995,2023-08-15,32.6,24.7,31.0,71.1
10,동대문구,4665,13059975.31,111941,2023-08-15,32.6,24.7,31.0,71.1
11,동작구,3014,10362117.7,79970,2023-08-15,32.6,24.7,31.0,71.1
12,마포구,6907,23696600.34,199126,2023-08-15,32.6,24.7,31.0,71.1
13,서대문구,2717,9661969.18,75165,2023-08-15,32.6,24.7,31.0,71.1
14,서초구,3789,14535282.28,117144,2023-08-15,32.6,24.7,31.0,71.1
15,성동구,4965,18449448.36,147330,2023-08-15,32.6,24.7,31.0,71.1
16,성북구,3411,9550757.64,78219,2023-08-15,32.6,24.7,31.0,71.1
17,송파구,11451,30122568.45,267485,2023-08-15,32.6,24.7,31.0,71.1
18,양천구,7673,17206372.0,153926,2023-08-15,32.6,24.7,31.0,71.1
19,영등포구,10648,31196547.36,272401,2023-08-15,32.6,24.7,31.0,71.1
20,용산구,3055,11638194.64,89133,2023-08-15,32.6,24.7,31.0,71.1
21,은평구,3802,11158556.58,87146,2023-08-15,32.6,24.7,31.0,71.1
22,종로구,4061,9273477.68,84981,2023-08-15,32.6,24.7,31.0,71.1
23,중구,2637,6319936.61,60277,2023-08-15,32.6,24.7,31.0,71.1
24,중랑구,4215,10944411.35,87844,2023-08-15,32.6,24.7,31.0,71.1
