index,STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE,tempmax,tempmin,feelslike,humidity
0,강남구,4884,14566985.64,116775,2023-08-07,34.2,27.1,35.9,68.6
1,강동구,6317,12272529.05,118262,2023-08-07,34.2,27.1,35.9,68.6
2,강북구,2092,4827173.43,42397,2023-08-07,34.2,27.1,35.9,68.6
3,강서구,18972,29889004.43,256851,2023-08-07,34.2,27.1,35.9,68.6
4,관악구,3587,8149349.04,69073,2023-08-07,34.2,27.1,35.9,68.6
5,광진구,7128,15313235.76,134908,2023-08-07,34.2,27.1,35.9,68.6
6,구로구,5268,11024955.2,91718,2023-08-07,34.2,27.1,35.9,68.6
7,금천구,2423,4951417.05,36958,2023-08-07,34.2,27.1,35.9,68.6
8,노원구,8381,18059287.87,156905,2023-08-07,34.2,27.1,35.9,68.6
9,도봉구,3035,7485991.6,61046,2023-08-07,34.2,27.1,35.9,68.6
10,동대문구,5437,12451812.22,108656,2023-08-07,34.2,27.1,35.9,68.6
11,동작구,2866,7386080.61,59409,2023-08-07,34.2,27.1,35.9,68.6
12,마포구,6955,18133744.18,157806,2023-08-07,34.2,27.1,35.9,68.6
13,서대문구,2859,8574438.86,65589,2023-08-07,34.2,27.1,35.9,68.6
14,서초구,4242,12113785.77,96943,2023-08-07,34.2,27.1,35.9,68.6
15,성동구,5798,16160140.27,132499,2023-08-07,34.2,27.1,35.9,68.6
16,성북구,3406,8327275.19,67505,2023-08-07,34.2,27.1,35.9,68.6
17,송파구,12306,26342158.96,244451,2023-08-07,34.2,27.1,35.9,68.6
18,양천구,8488,15301788.37,143133,2023-08-07,34.2,27.1,35.9,68.6
19,영등포구,11601,24829173.22,221820,2023-08-07,34.2,27.1,35.9,68.6
20,용산구,2703,8280979.21,63462,2023-08-07,34.2,27.1,35.9,68.6
21,은평구,3677,7901423.07,68393,2023-08-07,34.2,27.1,35.9,68.6
22,종로구,5140,9956327.69,97693,2023-08-07,34.2,27.1,35.9,68.6
23,중구,3697,8292656.77,77128,2023-08-07,34.2,27.1,35.9,68.6
24,중랑구,4281,9079020.47,75224,2023-08-07,34.2,27.1,35.9,68.6
