index,STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE,tempmax,tempmin,feelslike,humidity
0,강남구,764,1714224.68,16861,2022-12-17,-3.3,-9.3,-10.5,52.6
1,강동구,1690,2669354.01,28387,2022-12-17,-3.3,-9.3,-10.5,52.6
2,강북구,481,892223.28,9593,2022-12-17,-3.3,-9.3,-10.5,52.6
3,강서구,3900,5373015.4,51262,2022-12-17,-3.3,-9.3,-10.5,52.6
4,관악구,816,1569233.01,15796,2022-12-17,-3.3,-9.3,-10.5,52.6
5,광진구,1659,2717296.55,28525,2022-12-17,-3.3,-9.3,-10.5,52.6
6,구로구,958,1991947.6199999999,18094,2022-12-17,-3.3,-9.3,-10.5,52.6
7,금천구,356,635587.24,6061,2022-12-17,-3.3,-9.3,-10.5,52.6
8,노원구,2060,3552641.69,33009,2022-12-17,-3.3,-9.3,-10.5,52.6
9,도봉구,620,1193862.9,11949,2022-12-17,-3.3,-9.3,-10.5,52.6
10,동대문구,1229,2291656.46,23002,2022-12-17,-3.3,-9.3,-10.5,52.6
11,동작구,544,1009648.94,9176,2022-12-17,-3.3,-9.3,-10.5,52.6
12,마포구,1391,2698435.42,27746,2022-12-17,-3.3,-9.3,-10.5,52.6
13,서대문구,681,1435639.58,13830,2022-12-17,-3.3,-9.3,-10.5,52.6
14,서초구,758,1446800.6300000001,15138,2022-12-17,-3.3,-9.3,-10.5,52.6
15,성동구,1118,2345629.07,23319,2022-12-17,-3.3,-9.3,-10.5,52.6
16,성북구,770,1374759.05,14322,2022-12-17,-3.3,-9.3,-10.5,52.6
17,송파구,3326,5717066.74,59116,2022-12-17,-3.3,-9.3,-10.5,52.6
18,양천구,2164,3402729.18,34146,2022-12-17,-3.3,-9.3,-10.5,52.6
19,영등포구,2106,3667485.44,36956,2022-12-17,-3.3,-9.3,-10.5,52.6
20,용산구,478,1065320.15,9990,2022-12-17,-3.3,-9.3,-10.5,52.6
21,은평구,906,1524555.44,14741,2022-12-17,-3.3,-9.3,-10.5,52.6
22,종로구,983,1737879.15,18631,2022-12-17,-3.3,-9.3,-10.5,52.6
23,중구,615,1103489.0,12749,2022-12-17,-3.3,-9.3,-10.5,52.6
24,중랑구,1032,1702178.15,16114,2022-12-17,-3.3,-9.3,-10.5,52.6
