index,STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE,tempmax,tempmin,feelslike,humidity
0,강남구,1472,2997587.43,29296,2022-12-14,-5.1,-10.9,-13.2,49.0
1,강동구,2368,3695647.85,37407,2022-12-14,-5.1,-10.9,-13.2,49.0
2,강북구,663,1252011.3,12330,2022-12-14,-5.1,-10.9,-13.2,49.0
3,강서구,7194,9611379.93,88080,2022-12-14,-5.1,-10.9,-13.2,49.0
4,관악구,1198,2093459.69,18356,2022-12-14,-5.1,-10.9,-13.2,49.0
5,광진구,2571,4129946.94,41705,2022-12-14,-5.1,-10.9,-13.2,49.0
6,구로구,2134,3713143.62,32981,2022-12-14,-5.1,-10.9,-13.2,49.0
7,금천구,1078,1906948.75,15037,2022-12-14,-5.1,-10.9,-13.2,49.0
8,노원구,3071,5174186.62,48761,2022-12-14,-5.1,-10.9,-13.2,49.0
9,도봉구,1111,1947972.63,17044,2022-12-14,-5.1,-10.9,-13.2,49.0
10,동대문구,2032,3532429.27,35592,2022-12-14,-5.1,-10.9,-13.2,49.0
11,동작구,960,1680452.03,14765,2022-12-14,-5.1,-10.9,-13.2,49.0
12,마포구,2556,4356060.44,43568,2022-12-14,-5.1,-10.9,-13.2,49.0
13,서대문구,988,1920085.12,15269,2022-12-14,-5.1,-10.9,-13.2,49.0
14,서초구,1444,2728252.72,26499,2022-12-14,-5.1,-10.9,-13.2,49.0
15,성동구,2276,4019108.54,37562,2022-12-14,-5.1,-10.9,-13.2,49.0
16,성북구,1211,2207821.44,20116,2022-12-14,-5.1,-10.9,-13.2,49.0
17,송파구,5120,8209830.41,83322,2022-12-14,-5.1,-10.9,-13.2,49.0
18,양천구,3387,5245262.66,48768,2022-12-14,-5.1,-10.9,-13.2,49.0
19,영등포구,4607,7394144.32,73323,2022-12-14,-5.1,-10.9,-13.2,49.0
20,용산구,909,1671905.85,15955,2022-12-14,-5.1,-10.9,-13.2,49.0
21,은평구,1295,2192856.43,19752,2022-12-14,-5.1,-10.9,-13.2,49.0
22,종로구,2048,3128761.78,37016,2022-12-14,-5.1,-10.9,-13.2,49.0
23,중구,1387,2447315.53,25349,2022-12-14,-5.1,-10.9,-13.2,49.0
24,중랑구,1406,2270703.4,19992,2022-12-14,-5.1,-10.9,-13.2,49.0
