index,STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE,tempmax,tempmin,feelslike,humidity
0,강남구,4318,18707331.58,153147,2022-05-21,25.6,16.6,20.2,69.8
1,강동구,6975,17673298.15,169107,2022-05-21,25.6,16.6,20.2,69.8
2,강북구,2695,8199439.63,72262,2022-05-21,25.6,16.6,20.2,69.8
3,강서구,15367,35974754.64,306941,2022-05-21,25.6,16.6,20.2,69.8
4,관악구,4947,16206706.49,130928,2022-05-21,25.6,16.6,20.2,69.8
5,광진구,8214,26123192.419999998,226341,2022-05-21,25.6,16.6,20.2,69.8
6,구로구,5470,19069154.22,152869,2022-05-21,25.6,16.6,20.2,69.8
7,금천구,1914,7585535.97,57519,2022-05-21,25.6,16.6,20.2,69.8
8,노원구,9498,27555612.04,233474,2022-05-21,25.6,16.6,20.2,69.8
9,도봉구,3322,10318163.97,81328,2022-05-21,25.6,16.6,20.2,69.8
10,동대문구,5612,17407404.56,145007,2022-05-21,25.6,16.6,20.2,69.8
11,동작구,3728,13923834.41,117485,2022-05-21,25.6,16.6,20.2,69.8
12,마포구,9862,36083756.01,334942,2022-05-21,25.6,16.6,20.2,69.8
13,서대문구,3581,13666195.83,109820,2022-05-21,25.6,16.6,20.2,69.8
14,서초구,5272,22697723.89,202743,2022-05-21,25.6,16.6,20.2,69.8
15,성동구,6011,23818419.6,207228,2022-05-21,25.6,16.6,20.2,69.8
16,성북구,4226,13660560.58,111277,2022-05-21,25.6,16.6,20.2,69.8
17,송파구,15367,44969093.21,420714,2022-05-21,25.6,16.6,20.2,69.8
18,양천구,8973,22120188.65,199226,2022-05-21,25.6,16.6,20.2,69.8
19,영등포구,12469,43716622.59,395660,2022-05-21,25.6,16.6,20.2,69.8
20,용산구,4345,17855862.15,153164,2022-05-21,25.6,16.6,20.2,69.8
21,은평구,4284,12963844.57,112811,2022-05-21,25.6,16.6,20.2,69.8
22,종로구,4463,11240157.76,108017,2022-05-21,25.6,16.6,20.2,69.8
23,중구,3009,8736716.67,82694,2022-05-21,25.6,16.6,20.2,69.8
24,중랑구,4990,13779732.25,119891,2022-05-21,25.6,16.6,20.2,69.8
