index,STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE,tempmax,tempmin,feelslike,humidity
0,강남구,5009,19216575.39,150964,2022-05-27,25.0,16.1,19.9,61.8
1,강동구,8112,18012222.44,168845,2022-05-27,25.0,16.1,19.9,61.8
2,강북구,2683,7203411.09,61644,2022-05-27,25.0,16.1,19.9,61.8
3,강서구,20590,40665097.61,343526,2022-05-27,25.0,16.1,19.9,61.8
4,관악구,5033,15206083.03,121618,2022-05-27,25.0,16.1,19.9,61.8
5,광진구,8494,21841829.35,188330,2022-05-27,25.0,16.1,19.9,61.8
6,구로구,7145,21300899.67,163496,2022-05-27,25.0,16.1,19.9,61.8
7,금천구,3268,9441063.73,69765,2022-05-27,25.0,16.1,19.9,61.8
8,노원구,10672,26267656.95,218429,2022-05-27,25.0,16.1,19.9,61.8
9,도봉구,3692,10061046.209999999,79619,2022-05-27,25.0,16.1,19.9,61.8
10,동대문구,6750,18034646.28,149029,2022-05-27,25.0,16.1,19.9,61.8
11,동작구,3986,13413759.28,104388,2022-05-27,25.0,16.1,19.9,61.8
12,마포구,10325,33164102.01,285350,2022-05-27,25.0,16.1,19.9,61.8
13,서대문구,3922,12653976.63,98924,2022-05-27,25.0,16.1,19.9,61.8
14,서초구,5276,19563264.93,157406,2022-05-27,25.0,16.1,19.9,61.8
15,성동구,6986,23175178.76,188260,2022-05-27,25.0,16.1,19.9,61.8
16,성북구,4617,12552385.8,102922,2022-05-27,25.0,16.1,19.9,61.8
17,송파구,17924,44599327.96,395708,2022-05-27,25.0,16.1,19.9,61.8
18,양천구,10045,22247203.33,198015,2022-05-27,25.0,16.1,19.9,61.8
19,영등포구,14408,43309014.84,364262,2022-05-27,25.0,16.1,19.9,61.8
20,용산구,4172,15615362.72,122340,2022-05-27,25.0,16.1,19.9,61.8
21,은평구,4634,11964488.82,99773,2022-05-27,25.0,16.1,19.9,61.8
22,종로구,6414,15088439.37,142484,2022-05-27,25.0,16.1,19.9,61.8
23,중구,4103,10738202.64,96842,2022-05-27,25.0,16.1,19.9,61.8
24,중랑구,5393,13324528.06,113668,2022-05-27,25.0,16.1,19.9,61.8
