index,STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE,tempmax,tempmin,feelslike,humidity
0,강남구,4464,18942789.46,159440,2022-05-07,22.6,15.4,18.6,56.6
1,강동구,6141,16354894.68,158840,2022-05-07,22.6,15.4,18.6,56.6
2,강북구,2458,7814230.43,66519,2022-05-07,22.6,15.4,18.6,56.6
3,강서구,13489,33051892.88,280712,2022-05-07,22.6,15.4,18.6,56.6
4,관악구,4295,15386768.28,124363,2022-05-07,22.6,15.4,18.6,56.6
5,광진구,7639,24681364.56,220350,2022-05-07,22.6,15.4,18.6,56.6
6,구로구,4977,18103412.58,142861,2022-05-07,22.6,15.4,18.6,56.6
7,금천구,1797,7369702.93,57298,2022-05-07,22.6,15.4,18.6,56.6
8,노원구,8475,25012479.91,204099,2022-05-07,22.6,15.4,18.6,56.6
9,도봉구,3265,10758906.6,85168,2022-05-07,22.6,15.4,18.6,56.6
10,동대문구,5004,15597574.89,131572,2022-05-07,22.6,15.4,18.6,56.6
11,동작구,3122,12338681.88,102109,2022-05-07,22.6,15.4,18.6,56.6
12,마포구,8679,32843925.169999998,301594,2022-05-07,22.6,15.4,18.6,56.6
13,서대문구,3088,11672334.15,93616,2022-05-07,22.6,15.4,18.6,56.6
14,서초구,5217,22306359.4,199874,2022-05-07,22.6,15.4,18.6,56.6
15,성동구,5966,23573533.66,206650,2022-05-07,22.6,15.4,18.6,56.6
16,성북구,3707,11735755.06,96635,2022-05-07,22.6,15.4,18.6,56.6
17,송파구,13809,42224853.98,390407,2022-05-07,22.6,15.4,18.6,56.6
18,양천구,7495,19579820.18,172458,2022-05-07,22.6,15.4,18.6,56.6
19,영등포구,11109,40383710.16,367227,2022-05-07,22.6,15.4,18.6,56.6
20,용산구,3927,15764803.51,135807,2022-05-07,22.6,15.4,18.6,56.6
21,은평구,3832,12245535.98,105172,2022-05-07,22.6,15.4,18.6,56.6
22,종로구,4243,10760395.77,102035,2022-05-07,22.6,15.4,18.6,56.6
23,중구,2752,7682179.46,71660,2022-05-07,22.6,15.4,18.6,56.6
24,중랑구,4402,12565600.66,106550,2022-05-07,22.6,15.4,18.6,56.6
