STA_LOC,USE_CNT,AVG_MOVE_TIME,DATE,Day_of_Week,Is_Holiday,Is_Weekend
강남구,5457,25.190214403518418,2025-05-27,Tuesday,False,False
강동구,8233,19.244868213287987,2025-05-27,Tuesday,False,False
강북구,1951,21.010763710917477,2025-05-27,Tuesday,False,False
강서구,19650,14.89206106870229,2025-05-27,Tuesday,False,False
관악구,3231,23.197462086041472,2025-05-27,Tuesday,False,False
광진구,8297,19.82933590454381,2025-05-27,Tuesday,False,False
구로구,6530,19.22542113323124,2025-05-27,Tuesday,False,False
금천구,2862,18.84346610761705,2025-05-27,Tuesday,False,False
노원구,10140,19.140335305719923,2025-05-27,Tuesday,False,False
도봉구,3535,20.065063649222065,2025-05-27,Tuesday,False,False
동대문구,5718,21.747464148303603,2025-05-27,Tuesday,False,False
동작구,2725,23.535779816513763,2025-05-27,Tuesday,False,False
마포구,7625,25.804852459016395,2025-05-27,Tuesday,False,False
서대문구,2935,22.717206132879046,2025-05-27,Tuesday,False,False
서초구,4896,24.932598039215687,2025-05-27,Tuesday,False,False
성동구,6477,25.221398795738768,2025-05-27,Tuesday,False,False
성북구,3299,21.92270384965141,2025-05-27,Tuesday,False,False
송파구,15855,20.107915484074425,2025-05-27,Tuesday,False,False
양천구,9496,18.056128896377423,2025-05-27,Tuesday,False,False
영등포구,14259,21.681604600603126,2025-05-27,Tuesday,False,False
용산구,3078,26.589668615984404,2025-05-27,Tuesday,False,False
은평구,3615,21.093775933609958,2025-05-27,Tuesday,False,False
종로구,5127,21.964696703725377,2025-05-27,Tuesday,False,False
중구,3805,23.865965834428383,2025-05-27,Tuesday,False,False
중랑구,4465,19.561254199328108,2025-05-27,Tuesday,False,False
