STA_LOC,USE_CNT,AVG_MOVE_TIME,DATE,Day_of_Week,Is_Holiday,Is_Weekend
강남구,4095,23.71916971916972,2025-10-17,Friday,False,False
강동구,5245,18.809151572926595,2025-10-17,Friday,False,False
강북구,1239,21.25423728813559,2025-10-17,Friday,False,False
강서구,13513,14.21446014948568,2025-10-17,Friday,False,False
관악구,2004,21.338323353293415,2025-10-17,Friday,False,False
광진구,5319,18.747696935514195,2025-10-17,Friday,False,False
구로구,4706,17.585210369740757,2025-10-17,Friday,False,False
금천구,2015,16.249627791563274,2025-10-17,Friday,False,False
노원구,6494,18.42054203880505,2025-10-17,Friday,False,False
도봉구,2124,20.08286252354049,2025-10-17,Friday,False,False
동대문구,3831,20.262594622813886,2025-10-17,Friday,False,False
동작구,1873,22.03844100373732,2025-10-17,Friday,False,False
마포구,4738,22.350780920219503,2025-10-17,Friday,False,False
서대문구,2056,20.460603112840467,2025-10-17,Friday,False,False
서초구,3459,22.797918473547266,2025-10-17,Friday,False,False
성동구,4404,23.763169845594913,2025-10-17,Friday,False,False
성북구,2334,19.78363324764353,2025-10-17,Friday,False,False
송파구,10867,19.224901076654092,2025-10-17,Friday,False,False
양천구,6603,16.963652885052248,2025-10-17,Friday,False,False
영등포구,10887,18.826582162211814,2025-10-17,Friday,False,False
용산구,2047,21.901319003419637,2025-10-17,Friday,False,False
은평구,2291,19.08642514185945,2025-10-17,Friday,False,False
종로구,4305,21.25574912891986,2025-10-17,Friday,False,False
중구,3103,22.505961972284886,2025-10-17,Friday,False,False
중랑구,2995,17.835392320534222,2025-10-17,Friday,False,False
