STA_LOC,USE_CNT,AVG_MOVE_TIME,DATE,Day_of_Week,Is_Holiday,Is_Weekend,tempmax,tempmin,feelslike,humidity,precip
강남구,1332,23.53978978978979,2022-01-18,Tuesday,False,False,-0.9,-9.5,-9.2,47.6,0.491
강동구,2029,15.939871858058156,2022-01-18,Tuesday,False,False,-0.9,-9.5,-9.2,47.6,0.491
강북구,718,21.185236768802227,2022-01-18,Tuesday,False,False,-0.9,-9.5,-9.2,47.6,0.491
강서구,5426,13.04847032805013,2022-01-18,Tuesday,False,False,-0.9,-9.5,-9.2,47.6,0.491
관악구,1306,17.704441041347625,2022-01-18,Tuesday,False,False,-0.9,-9.5,-9.2,47.6,0.491
광진구,2270,16.81850220264317,2022-01-18,Tuesday,False,False,-0.9,-9.5,-9.2,47.6,0.491
구로구,1729,17.897628687102372,2022-01-18,Tuesday,False,False,-0.9,-9.5,-9.2,47.6,0.491
금천구,877,15.389965792474344,2022-01-18,Tuesday,False,False,-0.9,-9.5,-9.2,47.6,0.491
노원구,2470,17.912145748987854,2022-01-18,Tuesday,False,False,-0.9,-9.5,-9.2,47.6,0.491
도봉구,836,19.6866028708134,2022-01-18,Tuesday,False,False,-0.9,-9.5,-9.2,47.6,0.491
동대문구,1837,17.795862819814914,2022-01-18,Tuesday,False,False,-0.9,-9.5,-9.2,47.6,0.491
동작구,734,18.22343324250681,2022-01-18,Tuesday,False,False,-0.9,-9.5,-9.2,47.6,0.491
마포구,2148,20.6671322160149,2022-01-18,Tuesday,False,False,-0.9,-9.5,-9.2,47.6,0.491
서대문구,1033,18.528557599225557,2022-01-18,Tuesday,False,False,-0.9,-9.5,-9.2,47.6,0.491
서초구,1385,21.84693140794224,2022-01-18,Tuesday,False,False,-0.9,-9.5,-9.2,47.6,0.491
성동구,1792,19.664620535714285,2022-01-18,Tuesday,False,False,-0.9,-9.5,-9.2,47.6,0.491
성북구,1158,19.468911917098445,2022-01-18,Tuesday,False,False,-0.9,-9.5,-9.2,47.6,0.491
송파구,4132,17.466360116166506,2022-01-18,Tuesday,False,False,-0.9,-9.5,-9.2,47.6,0.491
양천구,2638,17.17475360121304,2022-01-18,Tuesday,False,False,-0.9,-9.5,-9.2,47.6,0.491
영등포구,3636,18.519801980198018,2022-01-18,Tuesday,False,False,-0.9,-9.5,-9.2,47.6,0.491
용산구,752,21.289893617021278,2022-01-18,Tuesday,False,False,-0.9,-9.5,-9.2,47.6,0.491
은평구,1152,16.44357638888889,2022-01-18,Tuesday,False,False,-0.9,-9.5,-9.2,47.6,0.491
종로구,2092,18.14770554493308,2022-01-18,Tuesday,False,False,-0.9,-9.5,-9.2,47.6,0.491
중구,1317,20.324981017463934,2022-01-18,Tuesday,False,False,-0.9,-9.5,-9.2,47.6,0.491
중랑구,1213,16.21929101401484,2022-01-18,Tuesday,False,False,-0.9,-9.5,-9.2,47.6,0.491
