STA_LOC,USE_CNT,AVG_MOVE_TIME,DATE,Day_of_Week,Is_Holiday,Is_Weekend,tempmax,tempmin,feelslike,humidity,precip
강남구,763,26.64875491480996,2022-01-02,Sunday,False,True,2.6,-4.4,-4.0,58.9,2.982
강동구,1321,20.26116578349735,2022-01-02,Sunday,False,True,2.6,-4.4,-4.0,58.9,2.982
강북구,545,24.190825688073396,2022-01-02,Sunday,False,True,2.6,-4.4,-4.0,58.9,2.982
강서구,2977,16.52939200537454,2022-01-02,Sunday,False,True,2.6,-4.4,-4.0,58.9,2.982
관악구,1119,22.720285969615727,2022-01-02,Sunday,False,True,2.6,-4.4,-4.0,58.9,2.982
광진구,1306,21.035222052067382,2022-01-02,Sunday,False,True,2.6,-4.4,-4.0,58.9,2.982
구로구,1108,21.21841155234657,2022-01-02,Sunday,False,True,2.6,-4.4,-4.0,58.9,2.982
금천구,483,25.685300207039337,2022-01-02,Sunday,False,True,2.6,-4.4,-4.0,58.9,2.982
노원구,2058,21.357628765792033,2022-01-02,Sunday,False,True,2.6,-4.4,-4.0,58.9,2.982
도봉구,750,21.605333333333334,2022-01-02,Sunday,False,True,2.6,-4.4,-4.0,58.9,2.982
동대문구,1147,21.56669572798605,2022-01-02,Sunday,False,True,2.6,-4.4,-4.0,58.9,2.982
동작구,558,23.919354838709676,2022-01-02,Sunday,False,True,2.6,-4.4,-4.0,58.9,2.982
마포구,1503,26.68529607451763,2022-01-02,Sunday,False,True,2.6,-4.4,-4.0,58.9,2.982
서대문구,704,24.274147727272727,2022-01-02,Sunday,False,True,2.6,-4.4,-4.0,58.9,2.982
서초구,875,26.485714285714284,2022-01-02,Sunday,False,True,2.6,-4.4,-4.0,58.9,2.982
성동구,914,26.48249452954048,2022-01-02,Sunday,False,True,2.6,-4.4,-4.0,58.9,2.982
성북구,816,22.89093137254902,2022-01-02,Sunday,False,True,2.6,-4.4,-4.0,58.9,2.982
송파구,2419,21.473749483257546,2022-01-02,Sunday,False,True,2.6,-4.4,-4.0,58.9,2.982
양천구,1670,19.228742514970058,2022-01-02,Sunday,False,True,2.6,-4.4,-4.0,58.9,2.982
영등포구,2065,23.326876513317192,2022-01-02,Sunday,False,True,2.6,-4.4,-4.0,58.9,2.982
용산구,521,26.919385796545107,2022-01-02,Sunday,False,True,2.6,-4.4,-4.0,58.9,2.982
은평구,897,22.68896321070234,2022-01-02,Sunday,False,True,2.6,-4.4,-4.0,58.9,2.982
종로구,924,20.83874458874459,2022-01-02,Sunday,False,True,2.6,-4.4,-4.0,58.9,2.982
중구,554,21.37184115523466,2022-01-02,Sunday,False,True,2.6,-4.4,-4.0,58.9,2.982
중랑구,915,20.146448087431693,2022-01-02,Sunday,False,True,2.6,-4.4,-4.0,58.9,2.982
