STA_LOC,USE_CNT,AVG_MOVE_TIME,DATE,Day_of_Week,Is_Holiday,Is_Weekend,tempmax,tempmin,feelslike,humidity,precip
강남구,832,31.501201923076923,2022-01-31,Monday,True,False,4.6,-6.8,-3.3,56.7,0.0
강동구,1347,24.84112843355605,2022-01-31,Monday,True,False,4.6,-6.8,-3.3,56.7,0.0
강북구,602,26.377076411960132,2022-01-31,Monday,True,False,4.6,-6.8,-3.3,56.7,0.0
강서구,2746,19.797159504734157,2022-01-31,Monday,True,False,4.6,-6.8,-3.3,56.7,0.0
관악구,973,26.605344295991777,2022-01-31,Monday,True,False,4.6,-6.8,-3.3,56.7,0.0
광진구,1344,24.003720238095237,2022-01-31,Monday,True,False,4.6,-6.8,-3.3,56.7,0.0
구로구,1070,28.593457943925234,2022-01-31,Monday,True,False,4.6,-6.8,-3.3,56.7,0.0
금천구,402,30.639303482587064,2022-01-31,Monday,True,False,4.6,-6.8,-3.3,56.7,0.0
노원구,2074,22.66248794599807,2022-01-31,Monday,True,False,4.6,-6.8,-3.3,56.7,0.0
도봉구,819,26.31135531135531,2022-01-31,Monday,True,False,4.6,-6.8,-3.3,56.7,0.0
동대문구,1066,25.94934333958724,2022-01-31,Monday,True,False,4.6,-6.8,-3.3,56.7,0.0
동작구,620,28.29032258064516,2022-01-31,Monday,True,False,4.6,-6.8,-3.3,56.7,0.0
마포구,1522,32.45203679369251,2022-01-31,Monday,True,False,4.6,-6.8,-3.3,56.7,0.0
서대문구,794,28.356423173803528,2022-01-31,Monday,True,False,4.6,-6.8,-3.3,56.7,0.0
서초구,962,35.25467775467776,2022-01-31,Monday,True,False,4.6,-6.8,-3.3,56.7,0.0
성동구,1017,32.24188790560472,2022-01-31,Monday,True,False,4.6,-6.8,-3.3,56.7,0.0
성북구,806,27.22828784119107,2022-01-31,Monday,True,False,4.6,-6.8,-3.3,56.7,0.0
송파구,2682,25.697986577181208,2022-01-31,Monday,True,False,4.6,-6.8,-3.3,56.7,0.0
양천구,1763,23.823028927963698,2022-01-31,Monday,True,False,4.6,-6.8,-3.3,56.7,0.0
영등포구,1983,28.95259707513868,2022-01-31,Monday,True,False,4.6,-6.8,-3.3,56.7,0.0
용산구,688,32.696220930232556,2022-01-31,Monday,True,False,4.6,-6.8,-3.3,56.7,0.0
은평구,995,24.20402010050251,2022-01-31,Monday,True,False,4.6,-6.8,-3.3,56.7,0.0
종로구,998,22.4188376753507,2022-01-31,Monday,True,False,4.6,-6.8,-3.3,56.7,0.0
중구,509,22.428290766208253,2022-01-31,Monday,True,False,4.6,-6.8,-3.3,56.7,0.0
중랑구,938,23.45309168443497,2022-01-31,Monday,True,False,4.6,-6.8,-3.3,56.7,0.0
