STA_LOC,USE_CNT,AVG_MOVE_TIME,DATE,Day_of_Week,Is_Holiday,Is_Weekend,tempmax,tempmin,feelslike,humidity,precip
강남구,2779,26.883411299028428,2023-08-06,Sunday,False,True,32.9,27.5,35.2,76.3,0.003
강동구,4681,20.413800469985045,2023-08-06,Sunday,False,True,32.9,27.5,35.2,76.3,0.003
강북구,1428,22.626750700280112,2023-08-06,Sunday,False,True,32.9,27.5,35.2,76.3,0.003
강서구,11404,16.915292879691336,2023-08-06,Sunday,False,True,32.9,27.5,35.2,76.3,0.003
관악구,2754,21.962236746550474,2023-08-06,Sunday,False,True,32.9,27.5,35.2,76.3,0.003
광진구,5304,21.864819004524886,2023-08-06,Sunday,False,True,32.9,27.5,35.2,76.3,0.003
구로구,3780,20.428571428571427,2023-08-06,Sunday,False,True,32.9,27.5,35.2,76.3,0.003
금천구,1290,21.673643410852712,2023-08-06,Sunday,False,True,32.9,27.5,35.2,76.3,0.003
노원구,5587,20.121174154286738,2023-08-06,Sunday,False,True,32.9,27.5,35.2,76.3,0.003
도봉구,2108,23.48719165085389,2023-08-06,Sunday,False,True,32.9,27.5,35.2,76.3,0.003
동대문구,3273,22.52367858234036,2023-08-06,Sunday,False,True,32.9,27.5,35.2,76.3,0.003
동작구,2103,24.814075130765573,2023-08-06,Sunday,False,True,32.9,27.5,35.2,76.3,0.003
마포구,5103,27.24064275916128,2023-08-06,Sunday,False,True,32.9,27.5,35.2,76.3,0.003
서대문구,2020,26.025742574257425,2023-08-06,Sunday,False,True,32.9,27.5,35.2,76.3,0.003
서초구,2523,28.761791518034087,2023-08-06,Sunday,False,True,32.9,27.5,35.2,76.3,0.003
성동구,3297,27.168031543827723,2023-08-06,Sunday,False,True,32.9,27.5,35.2,76.3,0.003
성북구,2113,20.752957879791765,2023-08-06,Sunday,False,True,32.9,27.5,35.2,76.3,0.003
송파구,8552,22.32542095416277,2023-08-06,Sunday,False,True,32.9,27.5,35.2,76.3,0.003
양천구,6577,18.77983883229436,2023-08-06,Sunday,False,True,32.9,27.5,35.2,76.3,0.003
영등포구,7812,23.22414234511009,2023-08-06,Sunday,False,True,32.9,27.5,35.2,76.3,0.003
용산구,2061,26.968947113051918,2023-08-06,Sunday,False,True,32.9,27.5,35.2,76.3,0.003
은평구,2488,21.585209003215436,2023-08-06,Sunday,False,True,32.9,27.5,35.2,76.3,0.003
종로구,2451,20.368013055895553,2023-08-06,Sunday,False,True,32.9,27.5,35.2,76.3,0.003
중구,1665,21.577177177177177,2023-08-06,Sunday,False,True,32.9,27.5,35.2,76.3,0.003
중랑구,2924,20.533515731874147,2023-08-06,Sunday,False,True,32.9,27.5,35.2,76.3,0.003
