index,STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE,tempmax,tempmin,feelslike,humidity
0,강남구,5509,18510248.91,149928,2022-10-07,18.3,11.2,14.6,69.7
1,강동구,8156,17062260.31,163678,2022-10-07,18.3,11.2,14.6,69.7
2,강북구,2368,5824374.86,52520,2022-10-07,18.3,11.2,14.6,69.7
3,강서구,21610,38777389.54,333775,2022-10-07,18.3,11.2,14.6,69.7
4,관악구,4287,11313489.4,93654,2022-10-07,18.3,11.2,14.6,69.7
5,광진구,8144,19270541.27,168142,2022-10-07,18.3,11.2,14.6,69.7
6,구로구,7312,18302089.06,150466,2022-10-07,18.3,11.2,14.6,69.7
7,금천구,3379,8490406.23,67041,2022-10-07,18.3,11.2,14.6,69.7
8,노원구,10439,24233473.28,201731,2022-10-07,18.3,11.2,14.6,69.7
9,도봉구,3733,9231175.25,76332,2022-10-07,18.3,11.2,14.6,69.7
10,동대문구,6076,15571952.36,133186,2022-10-07,18.3,11.2,14.6,69.7
11,동작구,3732,11027670.46,90767,2022-10-07,18.3,11.2,14.6,69.7
12,마포구,9179,26527924.11,237264,2022-10-07,18.3,11.2,14.6,69.7
13,서대문구,3649,10185365.38,82399,2022-10-07,18.3,11.2,14.6,69.7
14,서초구,5813,18429976.49,155160,2022-10-07,18.3,11.2,14.6,69.7
15,성동구,7012,21192506.74,179233,2022-10-07,18.3,11.2,14.6,69.7
16,성북구,4225,10995854.71,91328,2022-10-07,18.3,11.2,14.6,69.7
17,송파구,16994,38941707.02,361972,2022-10-07,18.3,11.2,14.6,69.7
18,양천구,10588,20714850.33,190949,2022-10-07,18.3,11.2,14.6,69.7
19,영등포구,15025,38366989.5,336519,2022-10-07,18.3,11.2,14.6,69.7
20,용산구,3428,11714468.1,94901,2022-10-07,18.3,11.2,14.6,69.7
21,은평구,4562,10422958.37,91699,2022-10-07,18.3,11.2,14.6,69.7
22,종로구,6847,14645901.16,149780,2022-10-07,18.3,11.2,14.6,69.7
23,중구,4609,10905123.55,102704,2022-10-07,18.3,11.2,14.6,69.7
24,중랑구,5285,11703221.16,99795,2022-10-07,18.3,11.2,14.6,69.7
