index,STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE,tempmax,tempmin,feelslike,humidity
0,강남구,4304,13286249.19,108392,2022-10-24,14.6,8.0,10.5,51.8
1,강동구,6633,13150836.83,124368,2022-10-24,14.6,8.0,10.5,51.8
2,강북구,1983,4827824.85,43616,2022-10-24,14.6,8.0,10.5,51.8
3,강서구,18364,30070503.19,255418,2022-10-24,14.6,8.0,10.5,51.8
4,관악구,3438,8205653.62,69580,2022-10-24,14.6,8.0,10.5,51.8
5,광진구,6946,14559685.48,126477,2022-10-24,14.6,8.0,10.5,51.8
6,구로구,5937,14128884.75,110547,2022-10-24,14.6,8.0,10.5,51.8
7,금천구,2931,6921755.68,52407,2022-10-24,14.6,8.0,10.5,51.8
8,노원구,8795,18986804.53,161105,2022-10-24,14.6,8.0,10.5,51.8
9,도봉구,2976,6757831.44,57714,2022-10-24,14.6,8.0,10.5,51.8
10,동대문구,5124,11960068.95,103240,2022-10-24,14.6,8.0,10.5,51.8
11,동작구,3006,7619600.46,61517,2022-10-24,14.6,8.0,10.5,51.8
12,마포구,7039,18017979.34,155967,2022-10-24,14.6,8.0,10.5,51.8
13,서대문구,2876,7626940.79,59551,2022-10-24,14.6,8.0,10.5,51.8
14,서초구,4457,12708981.15,105185,2022-10-24,14.6,8.0,10.5,51.8
15,성동구,5621,15465063.76,130228,2022-10-24,14.6,8.0,10.5,51.8
16,성북구,3536,8376522.65,70738,2022-10-24,14.6,8.0,10.5,51.8
17,송파구,13590,28950001.88,265511,2022-10-24,14.6,8.0,10.5,51.8
18,양천구,8793,17142993.52,150389,2022-10-24,14.6,8.0,10.5,51.8
19,영등포구,12295,28124207.95,243162,2022-10-24,14.6,8.0,10.5,51.8
20,용산구,2534,7562937.92,58811,2022-10-24,14.6,8.0,10.5,51.8
21,은평구,3788,8155705.75,69999,2022-10-24,14.6,8.0,10.5,51.8
22,종로구,5356,10771397.27,107813,2022-10-24,14.6,8.0,10.5,51.8
23,중구,3676,8323393.01,78747,2022-10-24,14.6,8.0,10.5,51.8
24,중랑구,3966,8609036.05,71802,2022-10-24,14.6,8.0,10.5,51.8
