STA_LOC,USE_CNT,AVG_MOVE_TIME,DATE,Day_of_Week,Is_Holiday,Is_Weekend
강남구,3518,28.60318362706083,2025-07-06,Sunday,False,True
강동구,5453,22.59086741243352,2025-07-06,Sunday,False,True
강북구,1508,23.665119363395224,2025-07-06,Sunday,False,True
강서구,11146,17.76628386865243,2025-07-06,Sunday,False,True
관악구,2623,25.858940144872285,2025-07-06,Sunday,False,True
광진구,5560,21.982553956834533,2025-07-06,Sunday,False,True
구로구,4176,23.51484674329502,2025-07-06,Sunday,False,True
금천구,1329,22.1941309255079,2025-07-06,Sunday,False,True
노원구,7253,21.338894250654903,2025-07-06,Sunday,False,True
도봉구,2618,22.737967914438503,2025-07-06,Sunday,False,True
동대문구,3325,23.337142857142858,2025-07-06,Sunday,False,True
동작구,2001,29.44527736131934,2025-07-06,Sunday,False,True
마포구,5220,29.589655172413792,2025-07-06,Sunday,False,True
서대문구,1948,29.562628336755647,2025-07-06,Sunday,False,True
서초구,3198,29.39555972482802,2025-07-06,Sunday,False,True
성동구,3837,28.600990357049778,2025-07-06,Sunday,False,True
성북구,2325,23.983655913978495,2025-07-06,Sunday,False,True
송파구,10482,22.988647204731922,2025-07-06,Sunday,False,True
양천구,6906,20.02360266434984,2025-07-06,Sunday,False,True
영등포구,9336,23.97097257926307,2025-07-06,Sunday,False,True
용산구,2433,28.049732840115084,2025-07-06,Sunday,False,True
은평구,2680,24.469029850746267,2025-07-06,Sunday,False,True
종로구,2870,23.417421602787456,2025-07-06,Sunday,False,True
중구,1892,22.636892177589854,2025-07-06,Sunday,False,True
중랑구,3148,21.807496823379925,2025-07-06,Sunday,False,True
