STA_LOC,USE_CNT,AVG_MOVE_TIME,DATE,Day_of_Week,Is_Holiday,Is_Weekend,tempmax,tempmin,feelslike,humidity,precip
강남구,1674,20.967144563918758,2023-01-03,Tuesday,False,False,0.0,-9.7,-7.1,48.7,0.0
강동구,2554,17.84494909945184,2023-01-03,Tuesday,False,False,0.0,-9.7,-7.1,48.7,0.0
강북구,793,19.44388398486759,2023-01-03,Tuesday,False,False,0.0,-9.7,-7.1,48.7,0.0
강서구,8307,12.90923317683881,2023-01-03,Tuesday,False,False,0.0,-9.7,-7.1,48.7,0.0
관악구,1398,17.505722460658085,2023-01-03,Tuesday,False,False,0.0,-9.7,-7.1,48.7,0.0
광진구,2761,16.16950380296994,2023-01-03,Tuesday,False,False,0.0,-9.7,-7.1,48.7,0.0
구로구,2512,17.67714968152866,2023-01-03,Tuesday,False,False,0.0,-9.7,-7.1,48.7,0.0
금천구,1271,15.108575924468923,2023-01-03,Tuesday,False,False,0.0,-9.7,-7.1,48.7,0.0
노원구,3176,17.466939546599495,2023-01-03,Tuesday,False,False,0.0,-9.7,-7.1,48.7,0.0
도봉구,1083,18.642659279778393,2023-01-03,Tuesday,False,False,0.0,-9.7,-7.1,48.7,0.0
동대문구,2098,18.391801715919925,2023-01-03,Tuesday,False,False,0.0,-9.7,-7.1,48.7,0.0
동작구,1182,16.589678510998308,2023-01-03,Tuesday,False,False,0.0,-9.7,-7.1,48.7,0.0
마포구,2766,18.635574837310195,2023-01-03,Tuesday,False,False,0.0,-9.7,-7.1,48.7,0.0
서대문구,1144,19.23339160839161,2023-01-03,Tuesday,False,False,0.0,-9.7,-7.1,48.7,0.0
서초구,1674,20.47252090800478,2023-01-03,Tuesday,False,False,0.0,-9.7,-7.1,48.7,0.0
성동구,2574,19.708236208236208,2023-01-03,Tuesday,False,False,0.0,-9.7,-7.1,48.7,0.0
성북구,1350,18.188148148148148,2023-01-03,Tuesday,False,False,0.0,-9.7,-7.1,48.7,0.0
송파구,5472,18.002558479532162,2023-01-03,Tuesday,False,False,0.0,-9.7,-7.1,48.7,0.0
양천구,3974,15.824609964771012,2023-01-03,Tuesday,False,False,0.0,-9.7,-7.1,48.7,0.0
영등포구,5331,16.674732695554304,2023-01-03,Tuesday,False,False,0.0,-9.7,-7.1,48.7,0.0
용산구,1013,19.429417571569594,2023-01-03,Tuesday,False,False,0.0,-9.7,-7.1,48.7,0.0
은평구,1529,16.663178548070633,2023-01-03,Tuesday,False,False,0.0,-9.7,-7.1,48.7,0.0
종로구,2384,18.528523489932887,2023-01-03,Tuesday,False,False,0.0,-9.7,-7.1,48.7,0.0
중구,1599,19.808005003126954,2023-01-03,Tuesday,False,False,0.0,-9.7,-7.1,48.7,0.0
중랑구,1621,16.022825416409624,2023-01-03,Tuesday,False,False,0.0,-9.7,-7.1,48.7,0.0
