STA_LOC,USE_CNT,AVG_MOVE_TIME,DATE,Day_of_Week,Is_Holiday,Is_Weekend,tempmax,tempmin,feelslike,humidity,precip
강남구,686,23.526239067055393,2023-01-14,Saturday,False,True,8.4,4.0,5.5,93.7,0.228
강동구,1005,18.573134328358208,2023-01-14,Saturday,False,True,8.4,4.0,5.5,93.7,0.228
강북구,425,19.49411764705882,2023-01-14,Saturday,False,True,8.4,4.0,5.5,93.7,0.228
강서구,2857,14.706685334266714,2023-01-14,Saturday,False,True,8.4,4.0,5.5,93.7,0.228
관악구,740,20.197297297297297,2023-01-14,Saturday,False,True,8.4,4.0,5.5,93.7,0.228
광진구,1260,18.426984126984127,2023-01-14,Saturday,False,True,8.4,4.0,5.5,93.7,0.228
구로구,1106,19.23508137432188,2023-01-14,Saturday,False,True,8.4,4.0,5.5,93.7,0.228
금천구,342,18.38888888888889,2023-01-14,Saturday,False,True,8.4,4.0,5.5,93.7,0.228
노원구,1600,17.730625,2023-01-14,Saturday,False,True,8.4,4.0,5.5,93.7,0.228
도봉구,621,19.847020933977454,2023-01-14,Saturday,False,True,8.4,4.0,5.5,93.7,0.228
동대문구,944,22.088983050847457,2023-01-14,Saturday,False,True,8.4,4.0,5.5,93.7,0.228
동작구,547,17.77148080438757,2023-01-14,Saturday,False,True,8.4,4.0,5.5,93.7,0.228
마포구,1298,24.55855161787365,2023-01-14,Saturday,False,True,8.4,4.0,5.5,93.7,0.228
서대문구,603,21.691542288557216,2023-01-14,Saturday,False,True,8.4,4.0,5.5,93.7,0.228
서초구,676,23.86390532544379,2023-01-14,Saturday,False,True,8.4,4.0,5.5,93.7,0.228
성동구,928,21.713362068965516,2023-01-14,Saturday,False,True,8.4,4.0,5.5,93.7,0.228
성북구,666,19.174174174174173,2023-01-14,Saturday,False,True,8.4,4.0,5.5,93.7,0.228
송파구,1929,19.31829963711768,2023-01-14,Saturday,False,True,8.4,4.0,5.5,93.7,0.228
양천구,1976,16.56174089068826,2023-01-14,Saturday,False,True,8.4,4.0,5.5,93.7,0.228
영등포구,2055,20.37956204379562,2023-01-14,Saturday,False,True,8.4,4.0,5.5,93.7,0.228
용산구,539,23.50278293135436,2023-01-14,Saturday,False,True,8.4,4.0,5.5,93.7,0.228
은평구,860,18.530232558139534,2023-01-14,Saturday,False,True,8.4,4.0,5.5,93.7,0.228
종로구,861,21.226480836236934,2023-01-14,Saturday,False,True,8.4,4.0,5.5,93.7,0.228
중구,580,22.25344827586207,2023-01-14,Saturday,False,True,8.4,4.0,5.5,93.7,0.228
중랑구,792,17.796717171717173,2023-01-14,Saturday,False,True,8.4,4.0,5.5,93.7,0.228
