STA_LOC,USE_CNT,AVG_MOVE_TIME,DATE,Day_of_Week,Is_Holiday,Is_Weekend,tempmax,tempmin,feelslike,humidity,precip
강남구,4332,32.123730378578024,2022-06-19,Sunday,False,True,24.8,22.3,23.4,81.2,0.002
강동구,6614,23.49652252797097,2022-06-19,Sunday,False,True,24.8,22.3,23.4,81.2,0.002
강북구,2256,25.859929078014183,2022-06-19,Sunday,False,True,24.8,22.3,23.4,81.2,0.002
강서구,14519,20.21241132309388,2022-06-19,Sunday,False,True,24.8,22.3,23.4,81.2,0.002
관악구,4757,27.307967206222408,2022-06-19,Sunday,False,True,24.8,22.3,23.4,81.2,0.002
광진구,7433,25.06511502757971,2022-06-19,Sunday,False,True,24.8,22.3,23.4,81.2,0.002
구로구,5309,26.491994725937086,2022-06-19,Sunday,False,True,24.8,22.3,23.4,81.2,0.002
금천구,1902,27.83596214511041,2022-06-19,Sunday,False,True,24.8,22.3,23.4,81.2,0.002
노원구,8490,23.56042402826855,2022-06-19,Sunday,False,True,24.8,22.3,23.4,81.2,0.002
도봉구,3272,24.394559902200488,2022-06-19,Sunday,False,True,24.8,22.3,23.4,81.2,0.002
동대문구,4827,24.24735860783095,2022-06-19,Sunday,False,True,24.8,22.3,23.4,81.2,0.002
동작구,3168,30.407828282828284,2022-06-19,Sunday,False,True,24.8,22.3,23.4,81.2,0.002
마포구,8146,32.376749324822,2022-06-19,Sunday,False,True,24.8,22.3,23.4,81.2,0.002
서대문구,3202,28.938788257339162,2022-06-19,Sunday,False,True,24.8,22.3,23.4,81.2,0.002
서초구,4300,34.33162790697674,2022-06-19,Sunday,False,True,24.8,22.3,23.4,81.2,0.002
성동구,5464,31.07997803806735,2022-06-19,Sunday,False,True,24.8,22.3,23.4,81.2,0.002
성북구,3842,24.45731389901093,2022-06-19,Sunday,False,True,24.8,22.3,23.4,81.2,0.002
송파구,13759,26.188676502652807,2022-06-19,Sunday,False,True,24.8,22.3,23.4,81.2,0.002
양천구,8250,21.91551515151515,2022-06-19,Sunday,False,True,24.8,22.3,23.4,81.2,0.002
영등포구,10980,29.13078324225865,2022-06-19,Sunday,False,True,24.8,22.3,23.4,81.2,0.002
용산구,3695,33.632205683355885,2022-06-19,Sunday,False,True,24.8,22.3,23.4,81.2,0.002
은평구,4031,25.1285040932771,2022-06-19,Sunday,False,True,24.8,22.3,23.4,81.2,0.002
종로구,4030,23.70272952853598,2022-06-19,Sunday,False,True,24.8,22.3,23.4,81.2,0.002
중구,2629,25.86458729554964,2022-06-19,Sunday,False,True,24.8,22.3,23.4,81.2,0.002
중랑구,4244,23.9064561734213,2022-06-19,Sunday,False,True,24.8,22.3,23.4,81.2,0.002
