STA_LOC,USE_CNT,AVG_MOVE_TIME,DATE,Day_of_Week,Is_Holiday,Is_Weekend,tempmax,tempmin,feelslike,humidity,precip
강남구,5341,29.1218872870249,2022-06-17,Friday,False,False,27.8,16.6,22.4,75.6,0.0
강동구,8133,20.4251813598918,2022-06-17,Friday,False,False,27.8,16.6,22.4,75.6,0.0
강북구,2542,22.01376868607396,2022-06-17,Friday,False,False,27.8,16.6,22.4,75.6,0.0
강서구,20710,16.31105746016417,2022-06-17,Friday,False,False,27.8,16.6,22.4,75.6,0.0
관악구,4927,22.216155875786484,2022-06-17,Friday,False,False,27.8,16.6,22.4,75.6,0.0
광진구,8744,21.31621683440073,2022-06-17,Friday,False,False,27.8,16.6,22.4,75.6,0.0
구로구,7112,22.08548931383577,2022-06-17,Friday,False,False,27.8,16.6,22.4,75.6,0.0
금천구,3294,20.951730418943534,2022-06-17,Friday,False,False,27.8,16.6,22.4,75.6,0.0
노원구,10744,20.27354802680566,2022-06-17,Friday,False,False,27.8,16.6,22.4,75.6,0.0
도봉구,3913,20.86123179146435,2022-06-17,Friday,False,False,27.8,16.6,22.4,75.6,0.0
동대문구,6528,21.883731617647058,2022-06-17,Friday,False,False,27.8,16.6,22.4,75.6,0.0
동작구,3763,25.70475684294446,2022-06-17,Friday,False,False,27.8,16.6,22.4,75.6,0.0
마포구,9332,26.008679811401628,2022-06-17,Friday,False,False,27.8,16.6,22.4,75.6,0.0
서대문구,3622,23.829376035339592,2022-06-17,Friday,False,False,27.8,16.6,22.4,75.6,0.0
서초구,5502,27.984187568157033,2022-06-17,Friday,False,False,27.8,16.6,22.4,75.6,0.0
성동구,6875,26.362036363636363,2022-06-17,Friday,False,False,27.8,16.6,22.4,75.6,0.0
성북구,4497,21.603513453413388,2022-06-17,Friday,False,False,27.8,16.6,22.4,75.6,0.0
송파구,17184,21.74074720670391,2022-06-17,Friday,False,False,27.8,16.6,22.4,75.6,0.0
양천구,10566,19.063600227143667,2022-06-17,Friday,False,False,27.8,16.6,22.4,75.6,0.0
영등포구,14071,23.40466207092602,2022-06-17,Friday,False,False,27.8,16.6,22.4,75.6,0.0
용산구,4002,27.64817591204398,2022-06-17,Friday,False,False,27.8,16.6,22.4,75.6,0.0
은평구,4704,20.79719387755102,2022-06-17,Friday,False,False,27.8,16.6,22.4,75.6,0.0
종로구,5899,22.767418206475675,2022-06-17,Friday,False,False,27.8,16.6,22.4,75.6,0.0
중구,4205,23.876575505350772,2022-06-17,Friday,False,False,27.8,16.6,22.4,75.6,0.0
중랑구,5170,20.420889748549325,2022-06-17,Friday,False,False,27.8,16.6,22.4,75.6,0.0
