index,STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE,tempmax,tempmin,feelslike,humidity
0,강남구,6397,18828709.46,151128,2023-11-01,20.6,17.1,18.8,81.5
1,강동구,8074,15469475.81,143195,2023-11-01,20.6,17.1,18.8,81.5
2,강북구,2485,5769986.1,50648,2023-11-01,20.6,17.1,18.8,81.5
3,강서구,23308,38623142.96,333167,2023-11-01,20.6,17.1,18.8,81.5
4,관악구,4411,10229202.27,87106,2023-11-01,20.6,17.1,18.8,81.5
5,광진구,9182,19273150.68,169799,2023-11-01,20.6,17.1,18.8,81.5
6,구로구,7820,17637539.37,140476,2023-11-01,20.6,17.1,18.8,81.5
7,금천구,3609,8597634.48,63505,2023-11-01,20.6,17.1,18.8,81.5
8,노원구,10769,22566217.83,192906,2023-11-01,20.6,17.1,18.8,81.5
9,도봉구,3594,8164525.11,69877,2023-11-01,20.6,17.1,18.8,81.5
10,동대문구,6681,15426811.67,135543,2023-11-01,20.6,17.1,18.8,81.5
11,동작구,3777,9663786.91,77224,2023-11-01,20.6,17.1,18.8,81.5
12,마포구,8605,22220521.78,191563,2023-11-01,20.6,17.1,18.8,81.5
13,서대문구,3624,9684511.66,75154,2023-11-01,20.6,17.1,18.8,81.5
14,서초구,5736,15992320.6,128973,2023-11-01,20.6,17.1,18.8,81.5
15,성동구,7294,20014528.05,166074,2023-11-01,20.6,17.1,18.8,81.5
16,성북구,4927,11206881.98,90070,2023-11-01,20.6,17.1,18.8,81.5
17,송파구,16001,35810494.82,319686,2023-11-01,20.6,17.1,18.8,81.5
18,양천구,11119,21880242.31,192868,2023-11-01,20.6,17.1,18.8,81.5
19,영등포구,15569,35651315.01,320172,2023-11-01,20.6,17.1,18.8,81.5
20,용산구,3413,10228431.99,77717,2023-11-01,20.6,17.1,18.8,81.5
21,은평구,4559,9626276.1,81466,2023-11-01,20.6,17.1,18.8,81.5
22,종로구,6798,14000649.84,134284,2023-11-01,20.6,17.1,18.8,81.5
23,중구,4937,11573679.06,108383,2023-11-01,20.6,17.1,18.8,81.5
24,중랑구,5295,11015807.9,94102,2023-11-01,20.6,17.1,18.8,81.5
