index,STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE,tempmax,tempmin,feelslike,humidity
0,강남구,5096,13554168.82,111725,2023-11-22,15.1,3.0,8.3,67.9
1,강동구,5824,10706020.72,105912,2023-11-22,15.1,3.0,8.3,67.9
2,강북구,2060,4474932.3,42343,2023-11-22,15.1,3.0,8.3,67.9
3,강서구,18960,29543804.37,255040,2023-11-22,15.1,3.0,8.3,67.9
4,관악구,3435,7383559.02,67255,2023-11-22,15.1,3.0,8.3,67.9
5,광진구,6889,12930784.15,122484,2023-11-22,15.1,3.0,8.3,67.9
6,구로구,6161,13235079.52,107675,2023-11-22,15.1,3.0,8.3,67.9
7,금천구,2889,6207800.81,46530,2023-11-22,15.1,3.0,8.3,67.9
8,노원구,8909,17935614.79,155939,2023-11-22,15.1,3.0,8.3,67.9
9,도봉구,3071,7115538.5,57374,2023-11-22,15.1,3.0,8.3,67.9
10,동대문구,5097,11545373.34,101922,2023-11-22,15.1,3.0,8.3,67.9
11,동작구,2899,7148873.05,58017,2023-11-22,15.1,3.0,8.3,67.9
12,마포구,6612,16092553.790000001,140744,2023-11-22,15.1,3.0,8.3,67.9
13,서대문구,2798,6941478.36,52687,2023-11-22,15.1,3.0,8.3,67.9
14,서초구,4472,11352280.36,96552,2023-11-22,15.1,3.0,8.3,67.9
15,성동구,5853,14588520.03,123539,2023-11-22,15.1,3.0,8.3,67.9
16,성북구,3831,8282013.26,71726,2023-11-22,15.1,3.0,8.3,67.9
17,송파구,12204,25325093.15,232980,2023-11-22,15.1,3.0,8.3,67.9
18,양천구,8809,16469500.21,145503,2023-11-22,15.1,3.0,8.3,67.9
19,영등포구,12777,26716572.06,243109,2023-11-22,15.1,3.0,8.3,67.9
20,용산구,2792,7437826.3,59390,2023-11-22,15.1,3.0,8.3,67.9
21,은평구,3429,6649415.6,56800,2023-11-22,15.1,3.0,8.3,67.9
22,종로구,5814,11291339.71,111507,2023-11-22,15.1,3.0,8.3,67.9
23,중구,4253,9576826.31,92058,2023-11-22,15.1,3.0,8.3,67.9
24,중랑구,4011,8299746.01,72864,2023-11-22,15.1,3.0,8.3,67.9
