STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE
강남구,2428,5909878.61,52216,2023-11-27
강동구,3184,5375136.85,55075,2023-11-27
강북구,974,1858659.08,17715,2023-11-27
강서구,10864,16178199.01,146422,2023-11-27
관악구,1753,3521550.18,34066,2023-11-27
광진구,3877,6880519.42,64538,2023-11-27
구로구,3288,6686620.78,56733,2023-11-27
금천구,1532,2952318.39,23755,2023-11-27
노원구,4430,7897180.24,73874,2023-11-27
도봉구,1480,2950779.52,27072,2023-11-27
동대문구,2597,5184878.76,49010,2023-11-27
동작구,1409,3027746.69,26677,2023-11-27
마포구,3472,7747129.85,70428,2023-11-27
서대문구,1468,3306546.67,28864,2023-11-27
서초구,2196,4837407.09,44306,2023-11-27
성동구,2970,6815381.57,61315,2023-11-27
성북구,1709,3342976.58,28824,2023-11-27
송파구,6251,11685423.79,114706,2023-11-27
양천구,5088,8656496.38,80928,2023-11-27
영등포구,6782,13114309.73,126013,2023-11-27
용산구,1262,3009244.07,25241,2023-11-27
은평구,1791,3232949.86,30395,2023-11-27
종로구,2780,5120514.71,51790,2023-11-27
중구,2134,4777125.57,45615,2023-11-27
중랑구,1978,3683242.91,33620,2023-11-27
