STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE
강남구,4476,9027081.74,94552,2023-11-10
강동구,5616,8302507.0,98123,2023-11-10
강북구,1848,3202073.66,35023,2023-11-10
강서구,16070,20397439.5,204510,2023-11-10
관악구,2793,4374383.02,48106,2023-11-10
광진구,6208,9314616.1,107224,2023-11-10
구로구,5394,9006571.66,91734,2023-11-10
금천구,2552,4248551.84,39023,2023-11-10
노원구,7893,12513069.51,130490,2023-11-10
도봉구,2633,4522273.28,47615,2023-11-10
동대문구,4537,7983264.26,89617,2023-11-10
동작구,2341,4304114.3,46313,2023-11-10
마포구,5464,9625948.64,110346,2023-11-10
서대문구,2391,4655433.56,45160,2023-11-10
서초구,3856,7374614.13,76248,2023-11-10
성동구,5237,9859472.81,111540,2023-11-10
성북구,3234,5480566.49,57410,2023-11-10
송파구,10972,18014816.63,199051,2023-11-10
양천구,7521,11402842.43,119643,2023-11-10
영등포구,10823,16768791.46,189285,2023-11-10
용산구,2236,4656728.6,46807,2023-11-10
은평구,3159,5060561.91,52827,2023-11-10
종로구,5031,7649823.96,90074,2023-11-10
중구,3721,6549096.31,77655,2023-11-10
중랑구,3651,6035378.5,62304,2023-11-10
