STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE
강남구,3671,8271378.44,72258,2023-11-28
강동구,4552,7895785.81,79927,2023-11-28
강북구,1510,3030288.76,28535,2023-11-28
강서구,14709,21323454.67,185863,2023-11-28
관악구,2418,4579196.82,40316,2023-11-28
광진구,5329,8921821.19,87921,2023-11-28
구로구,4699,9108900.97,73475,2023-11-28
금천구,2260,4279771.0,33663,2023-11-28
노원구,6760,12191766.58,109676,2023-11-28
도봉구,2138,4220945.75,36712,2023-11-28
동대문구,3752,7927167.47,69750,2023-11-28
동작구,2010,4458331.09,37092,2023-11-28
마포구,4479,9181296.61,86000,2023-11-28
서대문구,2093,4779741.89,40124,2023-11-28
서초구,3177,6914611.41,59553,2023-11-28
성동구,4033,8513314.88,76787,2023-11-28
성북구,2683,5179286.02,46574,2023-11-28
송파구,8822,16001630.01,154836,2023-11-28
양천구,6440,11158008.15,101310,2023-11-28
영등포구,9208,16469826.94,157682,2023-11-28
용산구,1805,4034901.95,33550,2023-11-28
은평구,2533,4496633.17,41612,2023-11-28
종로구,4136,7194963.75,71305,2023-11-28
중구,2951,5769969.84,58161,2023-11-28
중랑구,2982,5701060.69,48997,2023-11-28
