STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE
강남구,1881,5353352.51,48589,2023-11-05
강동구,2982,6079277.64,61502,2023-11-05
강북구,923,2134139.36,19305,2023-11-05
강서구,4941,8279763.02,75337,2023-11-05
관악구,1600,3593180.68,32594,2023-11-05
광진구,3278,7094964.56,64691,2023-11-05
구로구,2217,4896816.66,42528,2023-11-05
금천구,779,1786253.91,15150,2023-11-05
노원구,4264,8925089.34,79026,2023-11-05
도봉구,1322,2944720.2,25046,2023-11-05
동대문구,2220,5063804.25,45974,2023-11-05
동작구,1166,2583182.71,23043,2023-11-05
마포구,2852,7548706.87,67831,2023-11-05
서대문구,1194,2904194.69,24602,2023-11-05
서초구,1594,4373993.7,38403,2023-11-05
성동구,2225,6099564.98,53557,2023-11-05
성북구,1602,3958210.24,34292,2023-11-05
송파구,6020,14092051.81,132107,2023-11-05
양천구,3626,6315779.85,58701,2023-11-05
영등포구,4457,9215212.35,86894,2023-11-05
용산구,1300,3583940.85,29759,2023-11-05
은평구,1643,3409094.28,30867,2023-11-05
종로구,2022,3987181.94,39761,2023-11-05
중구,1226,2834154.75,26108,2023-11-05
중랑구,1940,4181689.71,36361,2023-11-05
