STA_LOC,USE_CNT,AVG_MOVE_TIME,DATE,Day_of_Week,Is_Holiday,Is_Weekend,tempmax,tempmin,feelslike,humidity,precip
강남구,2269,29.266196562362275,2023-03-01,Wednesday,True,False,9.0,3.2,4.5,55.3,0.0
강동구,3497,21.656848727480696,2023-03-01,Wednesday,True,False,9.0,3.2,4.5,55.3,0.0
강북구,1377,22.22948438634713,2023-03-01,Wednesday,True,False,9.0,3.2,4.5,55.3,0.0
강서구,7905,16.611258697027196,2023-03-01,Wednesday,True,False,9.0,3.2,4.5,55.3,0.0
관악구,2278,23.352502194907814,2023-03-01,Wednesday,True,False,9.0,3.2,4.5,55.3,0.0
광진구,3961,22.058571067912144,2023-03-01,Wednesday,True,False,9.0,3.2,4.5,55.3,0.0
구로구,3088,22.633419689119172,2023-03-01,Wednesday,True,False,9.0,3.2,4.5,55.3,0.0
금천구,1061,25.11875589066918,2023-03-01,Wednesday,True,False,9.0,3.2,4.5,55.3,0.0
노원구,5003,21.9018588846692,2023-03-01,Wednesday,True,False,9.0,3.2,4.5,55.3,0.0
도봉구,1769,22.498586772187675,2023-03-01,Wednesday,True,False,9.0,3.2,4.5,55.3,0.0
동대문구,2898,22.75465838509317,2023-03-01,Wednesday,True,False,9.0,3.2,4.5,55.3,0.0
동작구,1843,26.638090070537167,2023-03-01,Wednesday,True,False,9.0,3.2,4.5,55.3,0.0
마포구,4285,28.312252042007,2023-03-01,Wednesday,True,False,9.0,3.2,4.5,55.3,0.0
서대문구,1796,25.927060133630288,2023-03-01,Wednesday,True,False,9.0,3.2,4.5,55.3,0.0
서초구,2216,30.710740072202167,2023-03-01,Wednesday,True,False,9.0,3.2,4.5,55.3,0.0
성동구,3113,28.31095406360424,2023-03-01,Wednesday,True,False,9.0,3.2,4.5,55.3,0.0
성북구,2149,23.071661237785015,2023-03-01,Wednesday,True,False,9.0,3.2,4.5,55.3,0.0
송파구,7668,22.109546165884193,2023-03-01,Wednesday,True,False,9.0,3.2,4.5,55.3,0.0
양천구,4503,20.136131467910282,2023-03-01,Wednesday,True,False,9.0,3.2,4.5,55.3,0.0
영등포구,5998,25.104534844948315,2023-03-01,Wednesday,True,False,9.0,3.2,4.5,55.3,0.0
용산구,1771,28.07735742518351,2023-03-01,Wednesday,True,False,9.0,3.2,4.5,55.3,0.0
은평구,2236,23.296064400715565,2023-03-01,Wednesday,True,False,9.0,3.2,4.5,55.3,0.0
종로구,2830,20.43886925795053,2023-03-01,Wednesday,True,False,9.0,3.2,4.5,55.3,0.0
중구,1761,20.836456558773424,2023-03-01,Wednesday,True,False,9.0,3.2,4.5,55.3,0.0
중랑구,2363,21.554380025391453,2023-03-01,Wednesday,True,False,9.0,3.2,4.5,55.3,0.0
