STA_LOC,USE_CNT,AVG_MOVE_TIME,DATE,Day_of_Week,Is_Holiday,Is_Weekend
강남구,1796,24.893095768374163,2025-03-01,Saturday,True,True
강동구,2745,21.117304189435337,2025-03-01,Saturday,True,True
강북구,943,20.244962884411454,2025-03-01,Saturday,True,True
강서구,6481,15.968060484493133,2025-03-01,Saturday,True,True
관악구,1353,22.06577974870658,2025-03-01,Saturday,True,True
광진구,2965,22.061382799325465,2025-03-01,Saturday,True,True
구로구,2370,20.359493670886074,2025-03-01,Saturday,True,True
금천구,765,21.143790849673202,2025-03-01,Saturday,True,True
노원구,4056,20.1129191321499,2025-03-01,Saturday,True,True
도봉구,1382,23.264833574529668,2025-03-01,Saturday,True,True
동대문구,1971,23.480466768138,2025-03-01,Saturday,True,True
동작구,1086,25.9097605893186,2025-03-01,Saturday,True,True
마포구,2900,27.112068965517242,2025-03-01,Saturday,True,True
서대문구,1255,24.02788844621514,2025-03-01,Saturday,True,True
서초구,1685,28.04213649851632,2025-03-01,Saturday,True,True
성동구,2220,26.122072072072072,2025-03-01,Saturday,True,True
성북구,1264,22.359177215189874,2025-03-01,Saturday,True,True
송파구,5279,21.885963250615646,2025-03-01,Saturday,True,True
양천구,3743,18.220144269302697,2025-03-01,Saturday,True,True
영등포구,4763,22.300230946882216,2025-03-01,Saturday,True,True
용산구,1197,25.897243107769423,2025-03-01,Saturday,True,True
은평구,1545,22.499029126213593,2025-03-01,Saturday,True,True
종로구,2050,24.12292682926829,2025-03-01,Saturday,True,True
중구,1270,25.646456692913386,2025-03-01,Saturday,True,True
중랑구,1837,20.655416439847578,2025-03-01,Saturday,True,True
