STA_LOC,USE_CNT,AVG_MOVE_TIME,DATE,Day_of_Week,Is_Holiday,Is_Weekend
강남구,3656,32.14715536105033,2025-03-15,Saturday,False,True
강동구,5020,24.36772908366534,2025-03-15,Saturday,False,True
강북구,1442,25.954230235783633,2025-03-15,Saturday,False,True
강서구,11111,18.067680676806766,2025-03-15,Saturday,False,True
관악구,2263,29.181617322138752,2025-03-15,Saturday,False,True
광진구,6050,26.93371900826446,2025-03-15,Saturday,False,True
구로구,4194,25.574391988555078,2025-03-15,Saturday,False,True
금천구,1405,26.385053380782917,2025-03-15,Saturday,False,True
노원구,6517,22.830290010741138,2025-03-15,Saturday,False,True
도봉구,2303,24.793313069908816,2025-03-15,Saturday,False,True
동대문구,3485,25.114490674318507,2025-03-15,Saturday,False,True
동작구,2128,34.92387218045113,2025-03-15,Saturday,False,True
마포구,6517,34.302746662574805,2025-03-15,Saturday,False,True
서대문구,2219,28.906714736367732,2025-03-15,Saturday,False,True
서초구,3519,34.20545609548167,2025-03-15,Saturday,False,True
성동구,4421,32.27731282515268,2025-03-15,Saturday,False,True
성북구,2360,26.528813559322035,2025-03-15,Saturday,False,True
송파구,10611,27.268777683535955,2025-03-15,Saturday,False,True
양천구,6771,20.56756756756757,2025-03-15,Saturday,False,True
영등포구,9502,29.01041885918754,2025-03-15,Saturday,False,True
용산구,2849,33.614952614952614,2025-03-15,Saturday,False,True
은평구,2598,27.26058506543495,2025-03-15,Saturday,False,True
종로구,3316,24.60735826296743,2025-03-15,Saturday,False,True
중구,2347,26.85896889646357,2025-03-15,Saturday,False,True
중랑구,3142,24.152132399745383,2025-03-15,Saturday,False,True
