STA_LOC,USE_CNT,AVG_MOVE_TIME,DATE,Day_of_Week,Is_Holiday,Is_Weekend
강남구,4598,23.48281861678991,2025-11-12,Wednesday,False,False
강동구,6130,17.885481239804243,2025-11-12,Wednesday,False,False
강북구,1518,20.816864295125164,2025-11-12,Wednesday,False,False
강서구,17856,13.946124551971327,2025-11-12,Wednesday,False,False
관악구,2144,20.71828358208955,2025-11-12,Wednesday,False,False
광진구,6210,18.63317230273752,2025-11-12,Wednesday,False,False
구로구,5600,17.73089285714286,2025-11-12,Wednesday,False,False
금천구,2496,16.94190705128205,2025-11-12,Wednesday,False,False
노원구,7972,18.275338685398896,2025-11-12,Wednesday,False,False
도봉구,2759,19.62631388184125,2025-11-12,Wednesday,False,False
동대문구,4501,19.151077538324817,2025-11-12,Wednesday,False,False
동작구,2134,22.957825679475164,2025-11-12,Wednesday,False,False
마포구,6214,22.661248793047957,2025-11-12,Wednesday,False,False
서대문구,2431,21.507198683669273,2025-11-12,Wednesday,False,False
서초구,3962,20.72766279656739,2025-11-12,Wednesday,False,False
성동구,4963,22.2022969977836,2025-11-12,Wednesday,False,False
성북구,2672,20.002245508982035,2025-11-12,Wednesday,False,False
송파구,11863,18.996290988788672,2025-11-12,Wednesday,False,False
양천구,8819,17.860755187663,2025-11-12,Wednesday,False,False
영등포구,12978,19.433811064879027,2025-11-12,Wednesday,False,False
용산구,2334,22.32133676092545,2025-11-12,Wednesday,False,False
은평구,2899,18.36564332528458,2025-11-12,Wednesday,False,False
종로구,4747,20.06951759005688,2025-11-12,Wednesday,False,False
중구,3381,22.07926648920438,2025-11-12,Wednesday,False,False
중랑구,3601,17.662316023326852,2025-11-12,Wednesday,False,False
