STA_LOC,USE_CNT,AVG_MOVE_TIME,DATE,Day_of_Week,Is_Holiday,Is_Weekend
강남구,5911,24.086618169514466,2025-06-10,Tuesday,False,False
강동구,8251,19.189310386619805,2025-06-10,Tuesday,False,False
강북구,2089,21.717089516515077,2025-06-10,Tuesday,False,False
강서구,20696,15.516911480479319,2025-06-10,Tuesday,False,False
관악구,3413,22.00146498681512,2025-06-10,Tuesday,False,False
광진구,8510,19.493654524089308,2025-06-10,Tuesday,False,False
구로구,7063,19.593373920430412,2025-06-10,Tuesday,False,False
금천구,3057,18.325155381092575,2025-06-10,Tuesday,False,False
노원구,10206,18.92230060748579,2025-06-10,Tuesday,False,False
도봉구,3560,20.150561797752808,2025-06-10,Tuesday,False,False
동대문구,5848,20.790868673050614,2025-06-10,Tuesday,False,False
동작구,2767,24.87350921575714,2025-06-10,Tuesday,False,False
마포구,7596,25.055160610847814,2025-06-10,Tuesday,False,False
서대문구,2937,22.677902621722847,2025-06-10,Tuesday,False,False
서초구,5361,24.01846670397314,2025-06-10,Tuesday,False,False
성동구,6616,24.305773881499395,2025-06-10,Tuesday,False,False
성북구,3357,19.9708072683944,2025-06-10,Tuesday,False,False
송파구,16087,19.813824827500465,2025-06-10,Tuesday,False,False
양천구,9670,17.93557394002068,2025-06-10,Tuesday,False,False
영등포구,15611,21.011402216385882,2025-06-10,Tuesday,False,False
용산구,3102,25.802707930367504,2025-06-10,Tuesday,False,False
은평구,3733,20.14197696222877,2025-06-10,Tuesday,False,False
종로구,5053,21.660399762517315,2025-06-10,Tuesday,False,False
중구,3850,22.88077922077922,2025-06-10,Tuesday,False,False
중랑구,4667,18.972144846796656,2025-06-10,Tuesday,False,False
