index,STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE,tempmax,tempmin,feelslike,humidity
0,강남구,4714,16204159.16,127343,2022-06-10,26.3,17.3,20.9,75.9
1,강동구,7340,15339641.77,137207,2022-06-10,26.3,17.3,20.9,75.9
2,강북구,2070,5111270.27,44272,2022-06-10,26.3,17.3,20.9,75.9
3,강서구,17865,32116290.71,269917,2022-06-10,26.3,17.3,20.9,75.9
4,관악구,4228,11160009.31,89914,2022-06-10,26.3,17.3,20.9,75.9
5,광진구,7015,16611278.24,140354,2022-06-10,26.3,17.3,20.9,75.9
6,구로구,6227,16443661.11,127463,2022-06-10,26.3,17.3,20.9,75.9
7,금천구,2836,7478767.09,53559,2022-06-10,26.3,17.3,20.9,75.9
8,노원구,8407,19279407.49,156539,2022-06-10,26.3,17.3,20.9,75.9
9,도봉구,3043,7790128.92,61981,2022-06-10,26.3,17.3,20.9,75.9
10,동대문구,5685,14091744.79,113986,2022-06-10,26.3,17.3,20.9,75.9
11,동작구,3210,9732035.11,74593,2022-06-10,26.3,17.3,20.9,75.9
12,마포구,7719,22060956.94,188243,2022-06-10,26.3,17.3,20.9,75.9
13,서대문구,3121,8727265.85,66231,2022-06-10,26.3,17.3,20.9,75.9
14,서초구,4725,14697132.58,118831,2022-06-10,26.3,17.3,20.9,75.9
15,성동구,5921,17527123.72,138440,2022-06-10,26.3,17.3,20.9,75.9
16,성북구,3929,10099542.07,81568,2022-06-10,26.3,17.3,20.9,75.9
17,송파구,15057,35269517.4,311036,2022-06-10,26.3,17.3,20.9,75.9
18,양천구,9193,18998598.09,164846,2022-06-10,26.3,17.3,20.9,75.9
19,영등포구,12241,30976455.82,259215,2022-06-10,26.3,17.3,20.9,75.9
20,용산구,3315,11142449.89,84132,2022-06-10,26.3,17.3,20.9,75.9
21,은평구,3764,8638609.93,72862,2022-06-10,26.3,17.3,20.9,75.9
22,종로구,5249,11566651.6,112442,2022-06-10,26.3,17.3,20.9,75.9
23,중구,3886,9858997.42,87636,2022-06-10,26.3,17.3,20.9,75.9
24,중랑구,4446,10192833.46,86330,2022-06-10,26.3,17.3,20.9,75.9
