index,STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE,tempmax,tempmin,feelslike,humidity
0,강남구,5341,19933143.78,155540,2022-06-17,27.8,16.6,22.4,75.6
1,강동구,8133,17850847.47,166118,2022-06-17,27.8,16.6,22.4,75.6
2,강북구,2542,6442444.05,55959,2022-06-17,27.8,16.6,22.4,75.6
3,강서구,20710,39574891.84,337802,2022-06-17,27.8,16.6,22.4,75.6
4,관악구,4927,13639723.44,109459,2022-06-17,27.8,16.6,22.4,75.6
5,광진구,8744,21824363.4,186389,2022-06-17,27.8,16.6,22.4,75.6
6,구로구,7112,20412793.2,157072,2022-06-17,27.8,16.6,22.4,75.6
7,금천구,3294,9205383.94,69015,2022-06-17,27.8,16.6,22.4,75.6
8,노원구,10744,26473087.61,217819,2022-06-17,27.8,16.6,22.4,75.6
9,도봉구,3913,10801942.02,81630,2022-06-17,27.8,16.6,22.4,75.6
10,동대문구,6528,16887875.99,142857,2022-06-17,27.8,16.6,22.4,75.6
11,동작구,3763,11870011.54,96727,2022-06-17,27.8,16.6,22.4,75.6
12,마포구,9332,28509818.53,242713,2022-06-17,27.8,16.6,22.4,75.6
13,서대문구,3622,11391952.03,86310,2022-06-17,27.8,16.6,22.4,75.6
14,서초구,5502,18987014.22,153969,2022-06-17,27.8,16.6,22.4,75.6
15,성동구,6875,22287090.71,181239,2022-06-17,27.8,16.6,22.4,75.6
16,성북구,4497,12093557.14,97151,2022-06-17,27.8,16.6,22.4,75.6
17,송파구,17184,42723722.75,373593,2022-06-17,27.8,16.6,22.4,75.6
18,양천구,10566,22917410.31,201426,2022-06-17,27.8,16.6,22.4,75.6
19,영등포구,14071,38869439.39,329327,2022-06-17,27.8,16.6,22.4,75.6
20,용산구,4002,14248097.95,110648,2022-06-17,27.8,16.6,22.4,75.6
21,은평구,4704,11461282.8,97830,2022-06-17,27.8,16.6,22.4,75.6
22,종로구,5899,13882489.32,134305,2022-06-17,27.8,16.6,22.4,75.6
23,중구,4205,11094045.21,100401,2022-06-17,27.8,16.6,22.4,75.6
24,중랑구,5170,12837312.1,105576,2022-06-17,27.8,16.6,22.4,75.6
