index,STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE,tempmax,tempmin,feelslike,humidity
0,강남구,1307,3271553.17,28756,2022-06-29,26.1,24.6,25.2,94.0
1,강동구,2420,4141587.12,39899,2022-06-29,26.1,24.6,25.2,94.0
2,강북구,549,986173.29,9660,2022-06-29,26.1,24.6,25.2,94.0
3,강서구,7905,11854947.18,99899,2022-06-29,26.1,24.6,25.2,94.0
4,관악구,1159,2378743.1,21302,2022-06-29,26.1,24.6,25.2,94.0
5,광진구,2457,4248495.63,39823,2022-06-29,26.1,24.6,25.2,94.0
6,구로구,2042,4194010.65,35762,2022-06-29,26.1,24.6,25.2,94.0
7,금천구,1093,2036827.01,14945,2022-06-29,26.1,24.6,25.2,94.0
8,노원구,2464,4549633.83,40101,2022-06-29,26.1,24.6,25.2,94.0
9,도봉구,764,1499663.43,14728,2022-06-29,26.1,24.6,25.2,94.0
10,동대문구,2006,3834161.81,37016,2022-06-29,26.1,24.6,25.2,94.0
11,동작구,967,2013412.34,16854,2022-06-29,26.1,24.6,25.2,94.0
12,마포구,2523,5054818.29,49216,2022-06-29,26.1,24.6,25.2,94.0
13,서대문구,1098,2449625.18,19115,2022-06-29,26.1,24.6,25.2,94.0
14,서초구,1325,2846759.4,24715,2022-06-29,26.1,24.6,25.2,94.0
15,성동구,2106,4284395.61,38761,2022-06-29,26.1,24.6,25.2,94.0
16,성북구,1202,2370229.84,21302,2022-06-29,26.1,24.6,25.2,94.0
17,송파구,4745,8689981.23,79441,2022-06-29,26.1,24.6,25.2,94.0
18,양천구,3512,6310638.04,54141,2022-06-29,26.1,24.6,25.2,94.0
19,영등포구,4408,7510552.66,71956,2022-06-29,26.1,24.6,25.2,94.0
20,용산구,904,2172932.07,17953,2022-06-29,26.1,24.6,25.2,94.0
21,은평구,1174,2110964.07,19382,2022-06-29,26.1,24.6,25.2,94.0
22,종로구,1841,3180354.05,34532,2022-06-29,26.1,24.6,25.2,94.0
23,중구,1288,2276285.02,23597,2022-06-29,26.1,24.6,25.2,94.0
24,중랑구,1397,2596143.88,23705,2022-06-29,26.1,24.6,25.2,94.0
