index,STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE,tempmax,tempmin,feelslike,humidity
0,강남구,5518,20320603.59,155368,2022-06-08,25.5,16.2,21.0,60.2
1,강동구,7888,17134473.16,156264,2022-06-08,25.5,16.2,21.0,60.2
2,강북구,2742,6949536.22,60121,2022-06-08,25.5,16.2,21.0,60.2
3,강서구,21449,42541909.33,348724,2022-06-08,25.5,16.2,21.0,60.2
4,관악구,4946,14122600.61,113224,2022-06-08,25.5,16.2,21.0,60.2
5,광진구,8538,20882370.38,174918,2022-06-08,25.5,16.2,21.0,60.2
6,구로구,7143,20802402.46,155027,2022-06-08,25.5,16.2,21.0,60.2
7,금천구,3329,9384296.27,67258,2022-06-08,25.5,16.2,21.0,60.2
8,노원구,10462,25670390.32,206174,2022-06-08,25.5,16.2,21.0,60.2
9,도봉구,3774,10265065.16,78718,2022-06-08,25.5,16.2,21.0,60.2
10,동대문구,6306,16603857.55,133903,2022-06-08,25.5,16.2,21.0,60.2
11,동작구,3780,11172407.8,90625,2022-06-08,25.5,16.2,21.0,60.2
12,마포구,9133,28526047.4,235827,2022-06-08,25.5,16.2,21.0,60.2
13,서대문구,3853,11958876.28,90589,2022-06-08,25.5,16.2,21.0,60.2
14,서초구,5777,20214982.04,155834,2022-06-08,25.5,16.2,21.0,60.2
15,성동구,6861,21992250.24,168542,2022-06-08,25.5,16.2,21.0,60.2
16,성북구,4881,12832320.0,102736,2022-06-08,25.5,16.2,21.0,60.2
17,송파구,16750,41480669.62,351636,2022-06-08,25.5,16.2,21.0,60.2
18,양천구,10565,23177237.87,199449,2022-06-08,25.5,16.2,21.0,60.2
19,영등포구,14666,41076647.21,338520,2022-06-08,25.5,16.2,21.0,60.2
20,용산구,3876,14107103.61,105076,2022-06-08,25.5,16.2,21.0,60.2
21,은평구,4584,11591015.74,94603,2022-06-08,25.5,16.2,21.0,60.2
22,종로구,6349,14477629.84,134599,2022-06-08,25.5,16.2,21.0,60.2
23,중구,4348,11713401.72,101875,2022-06-08,25.5,16.2,21.0,60.2
24,중랑구,5357,12854019.58,104766,2022-06-08,25.5,16.2,21.0,60.2
