STA_LOC,USE_CNT,AVG_MOVE_TIME,DATE,Day_of_Week,Is_Holiday,Is_Weekend
강남구,5100,23.32862745098039,2024-10-24,Thursday,False,False
강동구,6805,18.71271124173402,2024-10-24,Thursday,False,False
강북구,1971,21.17503805175038,2024-10-24,Thursday,False,False
강서구,20533,14.188818000292212,2024-10-24,Thursday,False,False
관악구,3112,21.138496143958868,2024-10-24,Thursday,False,False
광진구,7062,18.684083828943642,2024-10-24,Thursday,False,False
구로구,7185,18.760194850382742,2024-10-24,Thursday,False,False
금천구,3213,17.157485216308746,2024-10-24,Thursday,False,False
노원구,9373,18.535687613357517,2024-10-24,Thursday,False,False
도봉구,3172,19.274905422446405,2024-10-24,Thursday,False,False
동대문구,5311,19.66522312182263,2024-10-24,Thursday,False,False
동작구,2704,23.008505917159763,2024-10-24,Thursday,False,False
마포구,7359,24.012229922543824,2024-10-24,Thursday,False,False
서대문구,2759,21.912287060529177,2024-10-24,Thursday,False,False
서초구,4928,23.243912337662337,2024-10-24,Thursday,False,False
성동구,6438,23.215439577508544,2024-10-24,Thursday,False,False
성북구,3197,20.2148889583985,2024-10-24,Thursday,False,False
송파구,13826,19.465716765514248,2024-10-24,Thursday,False,False
양천구,9825,17.251908396946565,2024-10-24,Thursday,False,False
영등포구,15286,19.90010467094073,2024-10-24,Thursday,False,False
용산구,2850,25.193684210526317,2024-10-24,Thursday,False,False
은평구,3594,19.107122982749026,2024-10-24,Thursday,False,False
종로구,5548,20.520908435472244,2024-10-24,Thursday,False,False
중구,3991,22.459032823853672,2024-10-24,Thursday,False,False
중랑구,4236,18.50519357884797,2024-10-24,Thursday,False,False
