STA_LOC,USE_CNT,AVG_MOVE_TIME,DATE,Day_of_Week,Is_Holiday,Is_Weekend,tempmax,tempmin,feelslike,humidity,precip
강남구,4536,29.002204585537918,2022-04-18,Monday,False,False,21.3,11.3,15.1,46.5,0.0
강동구,5792,21.07579419889503,2022-04-18,Monday,False,False,21.3,11.3,15.1,46.5,0.0
강북구,2166,22.657894736842106,2022-04-18,Monday,False,False,21.3,11.3,15.1,46.5,0.0
강서구,14600,16.600342465753425,2022-04-18,Monday,False,False,21.3,11.3,15.1,46.5,0.0
관악구,3909,24.087234586850858,2022-04-18,Monday,False,False,21.3,11.3,15.1,46.5,0.0
광진구,6751,21.191823433565396,2022-04-18,Monday,False,False,21.3,11.3,15.1,46.5,0.0
구로구,5140,22.24805447470817,2022-04-18,Monday,False,False,21.3,11.3,15.1,46.5,0.0
금천구,2357,22.87611370386084,2022-04-18,Monday,False,False,21.3,11.3,15.1,46.5,0.0
노원구,7945,20.165638766519823,2022-04-18,Monday,False,False,21.3,11.3,15.1,46.5,0.0
도봉구,2834,22.98694424841214,2022-04-18,Monday,False,False,21.3,11.3,15.1,46.5,0.0
동대문구,5181,22.043620922601814,2022-04-18,Monday,False,False,21.3,11.3,15.1,46.5,0.0
동작구,2866,25.597697138869506,2022-04-18,Monday,False,False,21.3,11.3,15.1,46.5,0.0
마포구,7658,26.331026377644292,2022-04-18,Monday,False,False,21.3,11.3,15.1,46.5,0.0
서대문구,3176,23.64389168765743,2022-04-18,Monday,False,False,21.3,11.3,15.1,46.5,0.0
서초구,4455,28.057687991021325,2022-04-18,Monday,False,False,21.3,11.3,15.1,46.5,0.0
성동구,5756,25.82644197359277,2022-04-18,Monday,False,False,21.3,11.3,15.1,46.5,0.0
성북구,3681,21.346644933442,2022-04-18,Monday,False,False,21.3,11.3,15.1,46.5,0.0
송파구,12793,21.943875556945205,2022-04-18,Monday,False,False,21.3,11.3,15.1,46.5,0.0
양천구,6945,19.939236861051114,2022-04-18,Monday,False,False,21.3,11.3,15.1,46.5,0.0
영등포구,11384,25.27635277582572,2022-04-18,Monday,False,False,21.3,11.3,15.1,46.5,0.0
용산구,2902,28.225706409372847,2022-04-18,Monday,False,False,21.3,11.3,15.1,46.5,0.0
은평구,3548,23.09611048478016,2022-04-18,Monday,False,False,21.3,11.3,15.1,46.5,0.0
종로구,5333,21.060566285392838,2022-04-18,Monday,False,False,21.3,11.3,15.1,46.5,0.0
중구,3519,23.41687979539642,2022-04-18,Monday,False,False,21.3,11.3,15.1,46.5,0.0
중랑구,3983,20.56565402962591,2022-04-18,Monday,False,False,21.3,11.3,15.1,46.5,0.0
