STA_LOC,USE_CNT,AVG_MOVE_TIME,DATE,Day_of_Week,Is_Holiday,Is_Weekend,tempmax,tempmin,feelslike,humidity,precip
강남구,4467,41.57062905753302,2022-04-09,Saturday,False,True,24.1,12.6,17.5,42.8,4.719
강동구,5433,29.573900239278483,2022-04-09,Saturday,False,True,24.1,12.6,17.5,42.8,4.719
강북구,2399,31.136306794497706,2022-04-09,Saturday,False,True,24.1,12.6,17.5,42.8,4.719
강서구,11129,24.251864498157964,2022-04-09,Saturday,False,True,24.1,12.6,17.5,42.8,4.719
관악구,4515,33.3016611295681,2022-04-09,Saturday,False,True,24.1,12.6,17.5,42.8,4.719
광진구,7727,31.134334152970105,2022-04-09,Saturday,False,True,24.1,12.6,17.5,42.8,4.719
구로구,5078,37.02776683733754,2022-04-09,Saturday,False,True,24.1,12.6,17.5,42.8,4.719
금천구,2056,41.574902723735406,2022-04-09,Saturday,False,True,24.1,12.6,17.5,42.8,4.719
노원구,7722,26.954674954674953,2022-04-09,Saturday,False,True,24.1,12.6,17.5,42.8,4.719
도봉구,2961,29.357311719013847,2022-04-09,Saturday,False,True,24.1,12.6,17.5,42.8,4.719
동대문구,4707,31.11642234969195,2022-04-09,Saturday,False,True,24.1,12.6,17.5,42.8,4.719
동작구,3625,38.87558620689655,2022-04-09,Saturday,False,True,24.1,12.6,17.5,42.8,4.719
마포구,9180,38.76045751633987,2022-04-09,Saturday,False,True,24.1,12.6,17.5,42.8,4.719
서대문구,3411,34.97302843740839,2022-04-09,Saturday,False,True,24.1,12.6,17.5,42.8,4.719
서초구,5759,43.95381142559472,2022-04-09,Saturday,False,True,24.1,12.6,17.5,42.8,4.719
성동구,6969,41.0971444970584,2022-04-09,Saturday,False,True,24.1,12.6,17.5,42.8,4.719
성북구,3798,29.29594523433386,2022-04-09,Saturday,False,True,24.1,12.6,17.5,42.8,4.719
송파구,15923,32.73196005777805,2022-04-09,Saturday,False,True,24.1,12.6,17.5,42.8,4.719
양천구,7283,29.81202801043526,2022-04-09,Saturday,False,True,24.1,12.6,17.5,42.8,4.719
영등포구,15233,40.14199435436224,2022-04-09,Saturday,False,True,24.1,12.6,17.5,42.8,4.719
용산구,4029,38.97542814594192,2022-04-09,Saturday,False,True,24.1,12.6,17.5,42.8,4.719
은평구,4133,32.316719090249215,2022-04-09,Saturday,False,True,24.1,12.6,17.5,42.8,4.719
종로구,4141,25.519198261289542,2022-04-09,Saturday,False,True,24.1,12.6,17.5,42.8,4.719
중구,2531,27.386408534176216,2022-04-09,Saturday,False,True,24.1,12.6,17.5,42.8,4.719
중랑구,3780,28.43095238095238,2022-04-09,Saturday,False,True,24.1,12.6,17.5,42.8,4.719
