STA_LOC,USE_CNT,AVG_MOVE_TIME,DATE,Day_of_Week,Is_Holiday,Is_Weekend,tempmax,tempmin,feelslike,humidity,precip
강남구,4164,37.789625360230545,2022-04-24,Sunday,False,True,24.3,15.1,18.6,69.7,0.286
강동구,5705,28.212094653812446,2022-04-24,Sunday,False,True,24.3,15.1,18.6,69.7,0.286
강북구,2133,27.128457571495545,2022-04-24,Sunday,False,True,24.3,15.1,18.6,69.7,0.286
강서구,11837,22.542789558165076,2022-04-24,Sunday,False,True,24.3,15.1,18.6,69.7,0.286
관악구,4359,30.122734572149575,2022-04-24,Sunday,False,True,24.3,15.1,18.6,69.7,0.286
광진구,7087,28.9226753210103,2022-04-24,Sunday,False,True,24.3,15.1,18.6,69.7,0.286
구로구,4501,32.15885358809154,2022-04-24,Sunday,False,True,24.3,15.1,18.6,69.7,0.286
금천구,1655,34.75105740181269,2022-04-24,Sunday,False,True,24.3,15.1,18.6,69.7,0.286
노원구,7417,25.47728191991371,2022-04-24,Sunday,False,True,24.3,15.1,18.6,69.7,0.286
도봉구,2878,27.971855455177206,2022-04-24,Sunday,False,True,24.3,15.1,18.6,69.7,0.286
동대문구,4453,28.83247249045587,2022-04-24,Sunday,False,True,24.3,15.1,18.6,69.7,0.286
동작구,3159,34.37701804368471,2022-04-24,Sunday,False,True,24.3,15.1,18.6,69.7,0.286
마포구,8257,36.548625408744094,2022-04-24,Sunday,False,True,24.3,15.1,18.6,69.7,0.286
서대문구,3048,30.775590551181104,2022-04-24,Sunday,False,True,24.3,15.1,18.6,69.7,0.286
서초구,4918,41.529890199267996,2022-04-24,Sunday,False,True,24.3,15.1,18.6,69.7,0.286
성동구,5505,37.53115349682107,2022-04-24,Sunday,False,True,24.3,15.1,18.6,69.7,0.286
성북구,3699,26.86455798864558,2022-04-24,Sunday,False,True,24.3,15.1,18.6,69.7,0.286
송파구,13023,29.44912846502342,2022-04-24,Sunday,False,True,24.3,15.1,18.6,69.7,0.286
양천구,6502,25.303752691479545,2022-04-24,Sunday,False,True,24.3,15.1,18.6,69.7,0.286
영등포구,10844,34.539561047583916,2022-04-24,Sunday,False,True,24.3,15.1,18.6,69.7,0.286
용산구,3938,35.470797359065514,2022-04-24,Sunday,False,True,24.3,15.1,18.6,69.7,0.286
은평구,3529,30.250495891187306,2022-04-24,Sunday,False,True,24.3,15.1,18.6,69.7,0.286
종로구,4024,25.037773359840955,2022-04-24,Sunday,False,True,24.3,15.1,18.6,69.7,0.286
중구,2565,26.787134502923976,2022-04-24,Sunday,False,True,24.3,15.1,18.6,69.7,0.286
중랑구,3868,26.83092037228542,2022-04-24,Sunday,False,True,24.3,15.1,18.6,69.7,0.286
