STA_LOC,USE_CNT,AVG_MOVE_TIME,DATE,Day_of_Week,Is_Holiday,Is_Weekend,tempmax,tempmin,feelslike,humidity,precip
강남구,3263,36.745019920318725,2022-04-02,Saturday,False,True,14.0,3.9,7.6,53.9,0.0
강동구,4246,27.181818181818183,2022-04-02,Saturday,False,True,14.0,3.9,7.6,53.9,0.0
강북구,1712,29.884929906542055,2022-04-02,Saturday,False,True,14.0,3.9,7.6,53.9,0.0
강서구,9320,21.767274678111587,2022-04-02,Saturday,False,True,14.0,3.9,7.6,53.9,0.0
관악구,3422,29.407364114552895,2022-04-02,Saturday,False,True,14.0,3.9,7.6,53.9,0.0
광진구,5723,29.405731259828762,2022-04-02,Saturday,False,True,14.0,3.9,7.6,53.9,0.0
구로구,3688,31.50027114967462,2022-04-02,Saturday,False,True,14.0,3.9,7.6,53.9,0.0
금천구,1334,36.715142428785605,2022-04-02,Saturday,False,True,14.0,3.9,7.6,53.9,0.0
노원구,5763,25.616519174041297,2022-04-02,Saturday,False,True,14.0,3.9,7.6,53.9,0.0
도봉구,2047,28.10893991206644,2022-04-02,Saturday,False,True,14.0,3.9,7.6,53.9,0.0
동대문구,3636,29.11963696369637,2022-04-02,Saturday,False,True,14.0,3.9,7.6,53.9,0.0
동작구,2446,36.64881439084219,2022-04-02,Saturday,False,True,14.0,3.9,7.6,53.9,0.0
마포구,6929,37.228748737191516,2022-04-02,Saturday,False,True,14.0,3.9,7.6,53.9,0.0
서대문구,2474,31.637025060630556,2022-04-02,Saturday,False,True,14.0,3.9,7.6,53.9,0.0
서초구,3870,39.74961240310078,2022-04-02,Saturday,False,True,14.0,3.9,7.6,53.9,0.0
성동구,4767,36.29725194042375,2022-04-02,Saturday,False,True,14.0,3.9,7.6,53.9,0.0
성북구,2780,27.71043165467626,2022-04-02,Saturday,False,True,14.0,3.9,7.6,53.9,0.0
송파구,10660,29.79343339587242,2022-04-02,Saturday,False,True,14.0,3.9,7.6,53.9,0.0
양천구,5311,25.677273583129356,2022-04-02,Saturday,False,True,14.0,3.9,7.6,53.9,0.0
영등포구,9374,37.300618732664816,2022-04-02,Saturday,False,True,14.0,3.9,7.6,53.9,0.0
용산구,3129,35.66219239373602,2022-04-02,Saturday,False,True,14.0,3.9,7.6,53.9,0.0
은평구,3021,29.12843429328037,2022-04-02,Saturday,False,True,14.0,3.9,7.6,53.9,0.0
종로구,3384,23.951536643026003,2022-04-02,Saturday,False,True,14.0,3.9,7.6,53.9,0.0
중구,1994,26.301404212637912,2022-04-02,Saturday,False,True,14.0,3.9,7.6,53.9,0.0
중랑구,2998,26.825216811207472,2022-04-02,Saturday,False,True,14.0,3.9,7.6,53.9,0.0
