STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE
강남구,966,1937659.93,15352,2023-12-14
강동구,1439,2437802.81,20479,2023-12-14
강북구,451,876205.67,7424,2023-12-14
강서구,4513,5936047.28,45234,2023-12-14
관악구,725,1412392.84,10640,2023-12-14
광진구,1673,2660237.74,23786,2023-12-14
구로구,1297,2354732.97,16544,2023-12-14
금천구,676,1126517.48,8468,2023-12-14
노원구,1841,3196638.85,25754,2023-12-14
도봉구,647,1228903.58,9338,2023-12-14
동대문구,1243,2267801.52,18338,2023-12-14
동작구,619,1255085.7,8674,2023-12-14
마포구,1193,2270022.27,18076,2023-12-14
서대문구,756,1636693.89,11328,2023-12-14
서초구,866,1654078.56,13456,2023-12-14
성동구,1278,2444486.14,20587,2023-12-14
성북구,822,1726378.65,13261,2023-12-14
송파구,2864,4933060.63,44660,2023-12-14
양천구,1850,3212870.75,25204,2023-12-14
영등포구,2628,3790694.01,33398,2023-12-14
용산구,556,1072118.04,8533,2023-12-14
은평구,723,1312448.16,9195,2023-12-14
종로구,1130,1793789.33,18094,2023-12-14
중구,759,1295370.25,12889,2023-12-14
중랑구,1021,1955250.01,13634,2023-12-14
