index,STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE,tempmax,tempmin,feelslike,humidity
0,강남구,949,2438215.29,21915,2023-12-15,6.3,4.1,2.5,94.8
1,강동구,1399,2494616.91,27587,2023-12-15,6.3,4.1,2.5,94.8
2,강북구,478,966144.78,9908,2023-12-15,6.3,4.1,2.5,94.8
3,강서구,3727,5375983.71,52607,2023-12-15,6.3,4.1,2.5,94.8
4,관악구,511,969725.86,9814,2023-12-15,6.3,4.1,2.5,94.8
5,광진구,1555,2682731.23,28244,2023-12-15,6.3,4.1,2.5,94.8
6,구로구,1036,2064327.78,18798,2023-12-15,6.3,4.1,2.5,94.8
7,금천구,536,1089388.83,9101,2023-12-15,6.3,4.1,2.5,94.8
8,노원구,2172,4057208.2,39699,2023-12-15,6.3,4.1,2.5,94.8
9,도봉구,753,1494809.27,13730,2023-12-15,6.3,4.1,2.5,94.8
10,동대문구,1075,2195009.98,21064,2023-12-15,6.3,4.1,2.5,94.8
11,동작구,428,930881.27,9138,2023-12-15,6.3,4.1,2.5,94.8
12,마포구,1022,2296816.01,23711,2023-12-15,6.3,4.1,2.5,94.8
13,서대문구,432,1035855.76,8579,2023-12-15,6.3,4.1,2.5,94.8
14,서초구,886,1973199.71,19026,2023-12-15,6.3,4.1,2.5,94.8
15,성동구,1331,2834910.04,26644,2023-12-15,6.3,4.1,2.5,94.8
16,성북구,769,1401922.37,13629,2023-12-15,6.3,4.1,2.5,94.8
17,송파구,2840,5303488.19,55873,2023-12-15,6.3,4.1,2.5,94.8
18,양천구,1566,2520296.83,26987,2023-12-15,6.3,4.1,2.5,94.8
19,영등포구,2063,3866628.81,41423,2023-12-15,6.3,4.1,2.5,94.8
20,용산구,496,1042211.66,10140,2023-12-15,6.3,4.1,2.5,94.8
21,은평구,541,955305.99,10092,2023-12-15,6.3,4.1,2.5,94.8
22,종로구,1148,2242680.66,25212,2023-12-15,6.3,4.1,2.5,94.8
23,중구,857,1768658.82,19297,2023-12-15,6.3,4.1,2.5,94.8
24,중랑구,924,1744979.76,16255,2023-12-15,6.3,4.1,2.5,94.8
