index,STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE,tempmax,tempmin,feelslike,humidity
0,강남구,1863,3560974.99,34285,2023-12-18,-3.7,-12.0,-11.7,45.5
1,강동구,2438,3837544.84,41275,2023-12-18,-3.7,-12.0,-11.7,45.5
2,강북구,870,1580923.57,15866,2023-12-18,-3.7,-12.0,-11.7,45.5
3,강서구,8864,11403267.98,101620,2023-12-18,-3.7,-12.0,-11.7,45.5
4,관악구,1289,2296761.55,21868,2023-12-18,-3.7,-12.0,-11.7,45.5
5,광진구,2962,4670963.07,47992,2023-12-18,-3.7,-12.0,-11.7,45.5
6,구로구,2681,4540364.08,40247,2023-12-18,-3.7,-12.0,-11.7,45.5
7,금천구,1372,2282905.91,18760,2023-12-18,-3.7,-12.0,-11.7,45.5
8,노원구,3498,5894518.57,54415,2023-12-18,-3.7,-12.0,-11.7,45.5
9,도봉구,1149,2131200.59,20378,2023-12-18,-3.7,-12.0,-11.7,45.5
10,동대문구,2080,3843358.2399999998,37688,2023-12-18,-3.7,-12.0,-11.7,45.5
11,동작구,1094,2064691.03,18537,2023-12-18,-3.7,-12.0,-11.7,45.5
12,마포구,2461,4314982.9,41035,2023-12-18,-3.7,-12.0,-11.7,45.5
13,서대문구,1124,2217538.11,17696,2023-12-18,-3.7,-12.0,-11.7,45.5
14,서초구,1788,3172038.66,31800,2023-12-18,-3.7,-12.0,-11.7,45.5
15,성동구,2702,4895210.47,49547,2023-12-18,-3.7,-12.0,-11.7,45.5
16,성북구,1420,2427674.89,25708,2023-12-18,-3.7,-12.0,-11.7,45.5
17,송파구,5339,8778606.65,91656,2023-12-18,-3.7,-12.0,-11.7,45.5
18,양천구,3745,5770555.44,53998,2023-12-18,-3.7,-12.0,-11.7,45.5
19,영등포구,5360,8317915.02,84804,2023-12-18,-3.7,-12.0,-11.7,45.5
20,용산구,1046,2146960.24,18647,2023-12-18,-3.7,-12.0,-11.7,45.5
21,은평구,1368,2231427.99,21371,2023-12-18,-3.7,-12.0,-11.7,45.5
22,종로구,2356,3781919.04,40873,2023-12-18,-3.7,-12.0,-11.7,45.5
23,중구,1676,2895960.97,30036,2023-12-18,-3.7,-12.0,-11.7,45.5
24,중랑구,1704,2737925.86,26225,2023-12-18,-3.7,-12.0,-11.7,45.5
