index,STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE,tempmax,tempmin,feelslike,humidity
0,강남구,4212,11250857.93,94652,2023-12-08,16.7,5.1,10.0,71.4
1,강동구,5134,9802943.91,92183,2023-12-08,16.7,5.1,10.0,71.4
2,강북구,1782,3854499.11,35885,2023-12-08,16.7,5.1,10.0,71.4
3,강서구,17028,26250580.37,228333,2023-12-08,16.7,5.1,10.0,71.4
4,관악구,2870,6526364.02,59256,2023-12-08,16.7,5.1,10.0,71.4
5,광진구,6147,12035988.87,111035,2023-12-08,16.7,5.1,10.0,71.4
6,구로구,5307,11593265.48,94353,2023-12-08,16.7,5.1,10.0,71.4
7,금천구,2480,5107063.05,39211,2023-12-08,16.7,5.1,10.0,71.4
8,노원구,7895,15960557.69,139598,2023-12-08,16.7,5.1,10.0,71.4
9,도봉구,2852,6340997.12,55371,2023-12-08,16.7,5.1,10.0,71.4
10,동대문구,4402,9888514.37,90297,2023-12-08,16.7,5.1,10.0,71.4
11,동작구,2398,6085438.62,49405,2023-12-08,16.7,5.1,10.0,71.4
12,마포구,6055,14586981.28,127233,2023-12-08,16.7,5.1,10.0,71.4
13,서대문구,2325,5832090.33,45307,2023-12-08,16.7,5.1,10.0,71.4
14,서초구,3816,9558989.19,83849,2023-12-08,16.7,5.1,10.0,71.4
15,성동구,5369,13058401.27,116530,2023-12-08,16.7,5.1,10.0,71.4
16,성북구,3406,7384015.67,65960,2023-12-08,16.7,5.1,10.0,71.4
17,송파구,11057,22519573.11,214977,2023-12-08,16.7,5.1,10.0,71.4
18,양천구,7951,15080946.34,138973,2023-12-08,16.7,5.1,10.0,71.4
19,영등포구,11497,24338042.3,222139,2023-12-08,16.7,5.1,10.0,71.4
20,용산구,2366,6231337.86,50371,2023-12-08,16.7,5.1,10.0,71.4
21,은평구,3071,6342197.28,57493,2023-12-08,16.7,5.1,10.0,71.4
22,종로구,5026,9675468.09,96713,2023-12-08,16.7,5.1,10.0,71.4
23,중구,3698,8200107.17,79117,2023-12-08,16.7,5.1,10.0,71.4
24,중랑구,3752,7479801.21,65552,2023-12-08,16.7,5.1,10.0,71.4
