STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE
강남구,3449,8419792.11,72757,2023-12-04
강동구,4376,7842659.75,78688,2023-12-04
강북구,1510,3206326.4,31282,2023-12-04
강서구,14624,22071868.2,189624,2023-12-04
관악구,2336,4923780.06,46499,2023-12-04
광진구,4968,8913941.57,87656,2023-12-04
구로구,4626,9478978.21,77978,2023-12-04
금천구,2218,4423172.22,33032,2023-12-04
노원구,6789,12993475.65,116290,2023-12-04
도봉구,2219,4943643.96,41567,2023-12-04
동대문구,3746,8015022.24,71679,2023-12-04
동작구,1982,4470763.99,37675,2023-12-04
마포구,4693,10519015.86,91482,2023-12-04
서대문구,1989,4707640.74,37384,2023-12-04
서초구,3164,7563970.16,64205,2023-12-04
성동구,4400,10188989.86,88903,2023-12-04
성북구,2704,5438637.76,47258,2023-12-04
송파구,9019,17621663.72,167282,2023-12-04
양천구,6514,11665349.36,106158,2023-12-04
영등포구,9655,18424065.04,171731,2023-12-04
용산구,1854,4473466.73,36846,2023-12-04
은평구,2467,4764260.47,42996,2023-12-04
종로구,4199,7490692.16,74924,2023-12-04
중구,3107,6537962.22,65789,2023-12-04
중랑구,2946,5844299.17,51671,2023-12-04
