STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE
강남구,1316,2531557.57,25763,2023-12-22
강동구,1961,2885739.18,33047,2023-12-22
강북구,723,1259197.99,13356,2023-12-22
강서구,6933,8733336.01,83761,2023-12-22
관악구,978,1535882.47,15426,2023-12-22
광진구,2287,3209116.42,35975,2023-12-22
구로구,1807,2941755.4,25863,2023-12-22
금천구,839,1301052.5,11152,2023-12-22
노원구,2986,4600483.49,45206,2023-12-22
도봉구,1030,1707387.63,16496,2023-12-22
동대문구,1564,2669459.66,26474,2023-12-22
동작구,684,1244613.23,12592,2023-12-22
마포구,1917,3172716.06,33906,2023-12-22
서대문구,768,1477346.4,13721,2023-12-22
서초구,1224,1993255.12,21487,2023-12-22
성동구,1990,3277979.25,35734,2023-12-22
성북구,1175,1985141.72,19991,2023-12-22
송파구,3934,5943429.58,64553,2023-12-22
양천구,2766,3963536.67,41378,2023-12-22
영등포구,3975,5687785.83,63260,2023-12-22
용산구,721,1186727.3,10715,2023-12-22
은평구,1004,1534804.42,15311,2023-12-22
종로구,1818,2720705.45,31197,2023-12-22
중구,1183,1906182.47,22169,2023-12-22
중랑구,1352,2124976.05,20585,2023-12-22
