STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE
강남구,1866,3786001.86,38176,2023-12-19
강동구,2648,4360222.89,47867,2023-12-19
강북구,932,1694003.16,16642,2023-12-19
강서구,9342,12466156.44,112561,2023-12-19
관악구,1317,2349580.33,21350,2023-12-19
광진구,3134,4923724.69,51272,2023-12-19
구로구,2761,4986577.32,43655,2023-12-19
금천구,1429,2461557.73,19635,2023-12-19
노원구,4202,7262466.71,68816,2023-12-19
도봉구,1403,2665390.75,24819,2023-12-19
동대문구,2372,4383194.92,43510,2023-12-19
동작구,1114,2257246.28,18721,2023-12-19
마포구,2727,4958008.58,48069,2023-12-19
서대문구,1187,2579665.55,21040,2023-12-19
서초구,1736,3183583.68,29791,2023-12-19
성동구,2720,5149860.29,49015,2023-12-19
성북구,1637,3044032.66,27329,2023-12-19
송파구,5335,8853564.81,93655,2023-12-19
양천구,3841,6300638.66,61496,2023-12-19
영등포구,5682,9348451.97,96344,2023-12-19
용산구,1006,1936900.9,17572,2023-12-19
은평구,1463,2335860.4,21975,2023-12-19
종로구,2517,4054737.33,43757,2023-12-19
중구,1858,3452319.47,37687,2023-12-19
중랑구,1925,3397505.26,30372,2023-12-19
