STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE
강남구,452,905954.19,8949,2023-12-30
강동구,747,1302887.44,13175,2023-12-30
강북구,301,580579.54,5908,2023-12-30
강서구,1825,2715206.48,24720,2023-12-30
관악구,538,1030233.8,10078,2023-12-30
광진구,733,1264144.66,10936,2023-12-30
구로구,628,1281059.29,11755,2023-12-30
금천구,270,524185.17,4808,2023-12-30
노원구,873,1630965.14,14391,2023-12-30
도봉구,378,689719.85,5863,2023-12-30
동대문구,515,999215.56,9796,2023-12-30
동작구,318,682208.89,5967,2023-12-30
마포구,698,1485698.4,13283,2023-12-30
서대문구,310,816582.71,6328,2023-12-30
서초구,400,734604.04,7724,2023-12-30
성동구,521,1026931.16,9043,2023-12-30
성북구,379,720227.22,6226,2023-12-30
송파구,1341,2396668.35,23008,2023-12-30
양천구,987,1680470.89,17210,2023-12-30
영등포구,1097,1884771.9,19423,2023-12-30
용산구,249,614980.51,5203,2023-12-30
은평구,513,937358.07,9408,2023-12-30
종로구,370,600193.22,6171,2023-12-30
중구,260,462501.91,4830,2023-12-30
중랑구,511,864461.01,7848,2023-12-30
