STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE
강남구,2254,5603270.68,52540,2023-12-02
강동구,3203,5751919.64,58270,2023-12-02
강북구,1218,2688395.39,25195,2023-12-02
강서구,8732,13371151.67,123132,2023-12-02
관악구,1853,3963189.58,36218,2023-12-02
광진구,3553,6429039.99,60842,2023-12-02
구로구,3016,6105883.85,54847,2023-12-02
금천구,1024,2132120.61,17804,2023-12-02
노원구,4962,9358246.59,87830,2023-12-02
도봉구,1675,3474958.38,30589,2023-12-02
동대문구,2544,5363375.55,50670,2023-12-02
동작구,1474,3258643.79,30554,2023-12-02
마포구,3197,7311407.13,68620,2023-12-02
서대문구,1424,3411062.14,28309,2023-12-02
서초구,1991,4639888.45,43322,2023-12-02
성동구,2368,5678083.15,51764,2023-12-02
성북구,1846,3755090.59,34203,2023-12-02
송파구,6262,12476965.92,119856,2023-12-02
양천구,4985,8702568.49,84287,2023-12-02
영등포구,5868,11059234.23,111433,2023-12-02
용산구,1355,3316014.76,29454,2023-12-02
은평구,1979,3982002.83,37945,2023-12-02
종로구,2356,4455176.75,44402,2023-12-02
중구,1392,3002309.96,28992,2023-12-02
중랑구,2274,4170522.24,38653,2023-12-02
