index,STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE,tempmax,tempmin,feelslike,humidity
0,강남구,3483,12340593.88,100557,2022-03-28,15.1,1.5,7.3,35.6
1,강동구,4112,9029562.79,91110,2022-03-28,15.1,1.5,7.3,35.6
2,강북구,1624,4470045.24,39572,2022-03-28,15.1,1.5,7.3,35.6
3,강서구,10811,19920164.8,179555,2022-03-28,15.1,1.5,7.3,35.6
4,관악구,2862,8161720.67,65758,2022-03-28,15.1,1.5,7.3,35.6
5,광진구,5282,12545522.13,112580,2022-03-28,15.1,1.5,7.3,35.6
6,구로구,3868,11085039.62,88331,2022-03-28,15.1,1.5,7.3,35.6
7,금천구,1884,5471013.51,43148,2022-03-28,15.1,1.5,7.3,35.6
8,노원구,5847,14206978.16,120341,2022-03-28,15.1,1.5,7.3,35.6
9,도봉구,2010,5554199.4,44851,2022-03-28,15.1,1.5,7.3,35.6
10,동대문구,4125,10893353.28,94717,2022-03-28,15.1,1.5,7.3,35.6
11,동작구,1955,6293072.88,51822,2022-03-28,15.1,1.5,7.3,35.6
12,마포구,5641,17178973.3,150179,2022-03-28,15.1,1.5,7.3,35.6
13,서대문구,2454,7097193.54,59102,2022-03-28,15.1,1.5,7.3,35.6
14,서초구,3424,11801737.08,96491,2022-03-28,15.1,1.5,7.3,35.6
15,성동구,4190,13594457.92,111682,2022-03-28,15.1,1.5,7.3,35.6
16,성북구,3009,7778356.21,66962,2022-03-28,15.1,1.5,7.3,35.6
17,송파구,9343,22733399.08,204183,2022-03-28,15.1,1.5,7.3,35.6
18,양천구,5226,11841652.7,108674,2022-03-28,15.1,1.5,7.3,35.6
19,영등포구,8540,25213845.97,220427,2022-03-28,15.1,1.5,7.3,35.6
20,용산구,2173,7842278.24,62885,2022-03-28,15.1,1.5,7.3,35.6
21,은평구,2694,6974387.67,61069,2022-03-28,15.1,1.5,7.3,35.6
22,종로구,4157,8860559.63,84407,2022-03-28,15.1,1.5,7.3,35.6
23,중구,2731,6811955.08,60658,2022-03-28,15.1,1.5,7.3,35.6
24,중랑구,2827,6841661.46,59815,2022-03-28,15.1,1.5,7.3,35.6
