index,STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE,tempmax,tempmin,feelslike,humidity
0,강남구,3058,10969012.63,89564,2022-03-16,16.5,3.6,9.5,63.7
1,강동구,4071,8515883.83,83753,2022-03-16,16.5,3.6,9.5,63.7
2,강북구,1530,4236300.54,36056,2022-03-16,16.5,3.6,9.5,63.7
3,강서구,10083,18829055.77,169425,2022-03-16,16.5,3.6,9.5,63.7
4,관악구,2703,7539411.72,65194,2022-03-16,16.5,3.6,9.5,63.7
5,광진구,4920,12081066.07,107278,2022-03-16,16.5,3.6,9.5,63.7
6,구로구,3614,10477655.55,85416,2022-03-16,16.5,3.6,9.5,63.7
7,금천구,1719,4982649.17,37908,2022-03-16,16.5,3.6,9.5,63.7
8,노원구,5597,13636867.25,119469,2022-03-16,16.5,3.6,9.5,63.7
9,도봉구,1932,5537154.03,46174,2022-03-16,16.5,3.6,9.5,63.7
10,동대문구,3810,9951874.55,87287,2022-03-16,16.5,3.6,9.5,63.7
11,동작구,1937,6308219.45,53250,2022-03-16,16.5,3.6,9.5,63.7
12,마포구,5471,16950960.64,147159,2022-03-16,16.5,3.6,9.5,63.7
13,서대문구,2249,6766647.56,54583,2022-03-16,16.5,3.6,9.5,63.7
14,서초구,3146,10686067.53,90113,2022-03-16,16.5,3.6,9.5,63.7
15,성동구,4005,13247376.86,108219,2022-03-16,16.5,3.6,9.5,63.7
16,성북구,2809,7577245.06,65591,2022-03-16,16.5,3.6,9.5,63.7
17,송파구,8589,20609125.35,190750,2022-03-16,16.5,3.6,9.5,63.7
18,양천구,4985,10877117.86,100670,2022-03-16,16.5,3.6,9.5,63.7
19,영등포구,7873,22227182.84,193507,2022-03-16,16.5,3.6,9.5,63.7
20,용산구,1962,7142004.54,55977,2022-03-16,16.5,3.6,9.5,63.7
21,은평구,2529,6355605.49,58966,2022-03-16,16.5,3.6,9.5,63.7
22,종로구,4070,9237420.09,89405,2022-03-16,16.5,3.6,9.5,63.7
23,중구,2668,7069582.75,64068,2022-03-16,16.5,3.6,9.5,63.7
24,중랑구,2813,6988841.13,62240,2022-03-16,16.5,3.6,9.5,63.7
