index,STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE,tempmax,tempmin,feelslike,humidity
0,강남구,2185,6625063.44,57263,2022-03-07,8.5,-2.5,0.8,46.0
1,강동구,2909,5559711.21,54233,2022-03-07,8.5,-2.5,0.8,46.0
2,강북구,1148,2909067.2,24961,2022-03-07,8.5,-2.5,0.8,46.0
3,강서구,7845,12609100.57,120876,2022-03-07,8.5,-2.5,0.8,46.0
4,관악구,1902,4512356.05,41069,2022-03-07,8.5,-2.5,0.8,46.0
5,광진구,3574,7233161.06,67938,2022-03-07,8.5,-2.5,0.8,46.0
6,구로구,2740,6872393.18,57189,2022-03-07,8.5,-2.5,0.8,46.0
7,금천구,1354,3193939.07,25555,2022-03-07,8.5,-2.5,0.8,46.0
8,노원구,4110,9001031.38,80425,2022-03-07,8.5,-2.5,0.8,46.0
9,도봉구,1444,3689425.31,30916,2022-03-07,8.5,-2.5,0.8,46.0
10,동대문구,2891,6578720.56,60435,2022-03-07,8.5,-2.5,0.8,46.0
11,동작구,1387,3703718.49,32512,2022-03-07,8.5,-2.5,0.8,46.0
12,마포구,3636,9599381.48,85996,2022-03-07,8.5,-2.5,0.8,46.0
13,서대문구,1747,4763636.02,39313,2022-03-07,8.5,-2.5,0.8,46.0
14,서초구,2129,6080335.66,52261,2022-03-07,8.5,-2.5,0.8,46.0
15,성동구,2881,8248151.3,67382,2022-03-07,8.5,-2.5,0.8,46.0
16,성북구,1959,4808056.25,41761,2022-03-07,8.5,-2.5,0.8,46.0
17,송파구,6351,13348249.15,127033,2022-03-07,8.5,-2.5,0.8,46.0
18,양천구,3933,7692395.56,73561,2022-03-07,8.5,-2.5,0.8,46.0
19,영등포구,5835,13563718.78,124479,2022-03-07,8.5,-2.5,0.8,46.0
20,용산구,1331,4095021.16,34486,2022-03-07,8.5,-2.5,0.8,46.0
21,은평구,1905,4097109.06,37470,2022-03-07,8.5,-2.5,0.8,46.0
22,종로구,3029,5823305.4,61167,2022-03-07,8.5,-2.5,0.8,46.0
23,중구,1938,4454814.35,41422,2022-03-07,8.5,-2.5,0.8,46.0
24,중랑구,1911,3928419.78,36011,2022-03-07,8.5,-2.5,0.8,46.0
