index,STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE,tempmax,tempmin,feelslike,humidity
0,강남구,2986,10686960.42,87080,2022-03-15,13.1,2.5,6.3,72.6
1,강동구,3644,7325545.54,75982,2022-03-15,13.1,2.5,6.3,72.6
2,강북구,1423,3585095.49,34354,2022-03-15,13.1,2.5,6.3,72.6
3,강서구,9261,16774105.89,154805,2022-03-15,13.1,2.5,6.3,72.6
4,관악구,2405,6647254.32,55679,2022-03-15,13.1,2.5,6.3,72.6
5,광진구,4623,10973802.84,99226,2022-03-15,13.1,2.5,6.3,72.6
6,구로구,3312,9254578.9,75720,2022-03-15,13.1,2.5,6.3,72.6
7,금천구,1634,4282207.23,32855,2022-03-15,13.1,2.5,6.3,72.6
8,노원구,5249,12967600.09,114085,2022-03-15,13.1,2.5,6.3,72.6
9,도봉구,1914,5408036.87,44810,2022-03-15,13.1,2.5,6.3,72.6
10,동대문구,3506,8776422.96,77631,2022-03-15,13.1,2.5,6.3,72.6
11,동작구,1735,5606034.78,48000,2022-03-15,13.1,2.5,6.3,72.6
12,마포구,5071,14850104.41,130337,2022-03-15,13.1,2.5,6.3,72.6
13,서대문구,2077,5952091.4,48539,2022-03-15,13.1,2.5,6.3,72.6
14,서초구,2788,9142058.21,75185,2022-03-15,13.1,2.5,6.3,72.6
15,성동구,3751,12115134.25,96004,2022-03-15,13.1,2.5,6.3,72.6
16,성북구,2454,6438020.06,55732,2022-03-15,13.1,2.5,6.3,72.6
17,송파구,8007,18582618.43,174926,2022-03-15,13.1,2.5,6.3,72.6
18,양천구,4500,9477335.76,89492,2022-03-15,13.1,2.5,6.3,72.6
19,영등포구,7182,19021824.58,170091,2022-03-15,13.1,2.5,6.3,72.6
20,용산구,1869,6380144.19,51848,2022-03-15,13.1,2.5,6.3,72.6
21,은평구,2216,5319787.26,48590,2022-03-15,13.1,2.5,6.3,72.6
22,종로구,3713,7912176.52,77249,2022-03-15,13.1,2.5,6.3,72.6
23,중구,2418,6099408.07,57298,2022-03-15,13.1,2.5,6.3,72.6
24,중랑구,2526,5980028.03,53500,2022-03-15,13.1,2.5,6.3,72.6
