index,STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE,tempmax,tempmin,feelslike,humidity
0,강남구,2127,8440784.83,74972,2022-03-20,9.1,2.6,3.8,68.0
1,강동구,2676,7182125.83,72174,2022-03-20,9.1,2.6,3.8,68.0
2,강북구,1128,3461137.23,32389,2022-03-20,9.1,2.6,3.8,68.0
3,강서구,6443,15801968.5,142080,2022-03-20,9.1,2.6,3.8,68.0
4,관악구,2244,8126806.36,66226,2022-03-20,9.1,2.6,3.8,68.0
5,광진구,3185,9679237.26,88422,2022-03-20,9.1,2.6,3.8,68.0
6,구로구,2475,9567340.25,77619,2022-03-20,9.1,2.6,3.8,68.0
7,금천구,900,4041824.97,31418,2022-03-20,9.1,2.6,3.8,68.0
8,노원구,4031,11536574.68,100465,2022-03-20,9.1,2.6,3.8,68.0
9,도봉구,1542,5270873.2700000005,42461,2022-03-20,9.1,2.6,3.8,68.0
10,동대문구,2321,7206139.42,63683,2022-03-20,9.1,2.6,3.8,68.0
11,동작구,1468,6058869.88,50739,2022-03-20,9.1,2.6,3.8,68.0
12,마포구,4305,16377156.32,152269,2022-03-20,9.1,2.6,3.8,68.0
13,서대문구,1728,6510492.81,55041,2022-03-20,9.1,2.6,3.8,68.0
14,서초구,2333,10192172.13,87806,2022-03-20,9.1,2.6,3.8,68.0
15,성동구,2754,11220795.69,96731,2022-03-20,9.1,2.6,3.8,68.0
16,성북구,2005,6312195.55,54263,2022-03-20,9.1,2.6,3.8,68.0
17,송파구,5920,17701071.93,167061,2022-03-20,9.1,2.6,3.8,68.0
18,양천구,3660,10203000.61,96053,2022-03-20,9.1,2.6,3.8,68.0
19,영등포구,5190,19431445.89,175700,2022-03-20,9.1,2.6,3.8,68.0
20,용산구,1708,7189576.34,59456,2022-03-20,9.1,2.6,3.8,68.0
21,은평구,1954,6386840.3,59025,2022-03-20,9.1,2.6,3.8,68.0
22,종로구,2137,4905754.63,48497,2022-03-20,9.1,2.6,3.8,68.0
23,중구,1224,3239200.04,28714,2022-03-20,9.1,2.6,3.8,68.0
24,중랑구,1934,5671394.56,50222,2022-03-20,9.1,2.6,3.8,68.0
