STA_LOC,USE_CNT,AVG_MOVE_TIME,DATE,Day_of_Week,Is_Holiday,Is_Weekend
강남구,2106,22.497150997150996,2025-12-30,Tuesday,False,False
강동구,3299,17.0366777811458,2025-12-30,Tuesday,False,False
강북구,856,24.04322429906542,2025-12-30,Tuesday,False,False
강서구,9944,12.960378117457763,2025-12-30,Tuesday,False,False
관악구,1108,19.24638989169675,2025-12-30,Tuesday,False,False
광진구,3549,17.618202310510004,2025-12-30,Tuesday,False,False
구로구,3079,16.23026956804157,2025-12-30,Tuesday,False,False
금천구,1334,16.218890554722638,2025-12-30,Tuesday,False,False
노원구,4202,17.735126130414088,2025-12-30,Tuesday,False,False
도봉구,1443,17.377685377685378,2025-12-30,Tuesday,False,False
동대문구,2407,20.370170336518488,2025-12-30,Tuesday,False,False
동작구,1088,20.483455882352942,2025-12-30,Tuesday,False,False
마포구,2970,19.833670033670035,2025-12-30,Tuesday,False,False
서대문구,1301,18.086856264411992,2025-12-30,Tuesday,False,False
서초구,2027,18.626541687222495,2025-12-30,Tuesday,False,False
성동구,2668,19.71664167916042,2025-12-30,Tuesday,False,False
성북구,1282,18.350234009360374,2025-12-30,Tuesday,False,False
송파구,6267,17.902186053933303,2025-12-30,Tuesday,False,False
양천구,4619,16.14245507685646,2025-12-30,Tuesday,False,False
영등포구,6815,16.52971386647102,2025-12-30,Tuesday,False,False
용산구,1163,20.49957007738607,2025-12-30,Tuesday,False,False
은평구,1422,18.377637130801688,2025-12-30,Tuesday,False,False
종로구,2376,20.70117845117845,2025-12-30,Tuesday,False,False
중구,1786,23.48488241881299,2025-12-30,Tuesday,False,False
중랑구,1915,16.565535248041776,2025-12-30,Tuesday,False,False
