STA_LOC,USE_CNT,AVG_MOVE_TIME,DATE,Day_of_Week,Is_Holiday,Is_Weekend
강남구,2273,23.312802463704354,2025-12-24,Wednesday,False,False
강동구,3339,18.159628631326743,2025-12-24,Wednesday,False,False
강북구,889,23.21822272215973,2025-12-24,Wednesday,False,False
강서구,10064,13.68441971383148,2025-12-24,Wednesday,False,False
관악구,1116,22.27777777777778,2025-12-24,Wednesday,False,False
광진구,3458,18.57836899942163,2025-12-24,Wednesday,False,False
구로구,3152,17.32233502538071,2025-12-24,Wednesday,False,False
금천구,1400,16.497142857142858,2025-12-24,Wednesday,False,False
노원구,4194,18.988793514544586,2025-12-24,Wednesday,False,False
도봉구,1446,20.05048409405256,2025-12-24,Wednesday,False,False
동대문구,2439,21.15129151291513,2025-12-24,Wednesday,False,False
동작구,1090,22.819266055045873,2025-12-24,Wednesday,False,False
마포구,3113,21.555734018631544,2025-12-24,Wednesday,False,False
서대문구,1303,20.013814274750576,2025-12-24,Wednesday,False,False
서초구,2208,19.952445652173914,2025-12-24,Wednesday,False,False
성동구,2790,20.852329749103944,2025-12-24,Wednesday,False,False
성북구,1425,19.630175438596492,2025-12-24,Wednesday,False,False
송파구,6422,19.28604796013703,2025-12-24,Wednesday,False,False
양천구,4856,17.2749176276771,2025-12-24,Wednesday,False,False
영등포구,7220,18.45886426592798,2025-12-24,Wednesday,False,False
용산구,1224,21.089052287581698,2025-12-24,Wednesday,False,False
은평구,1493,19.465505693235098,2025-12-24,Wednesday,False,False
종로구,2732,20.659590043923867,2025-12-24,Wednesday,False,False
중구,1868,22.1017130620985,2025-12-24,Wednesday,False,False
중랑구,1897,18.05218766473379,2025-12-24,Wednesday,False,False
