STA_LOC,USE_CNT,AVG_MOVE_TIME,DATE,Day_of_Week,Is_Holiday,Is_Weekend
강남구,1048,23.33969465648855,2025-02-23,Sunday,False,True
강동구,1985,18.74206549118388,2025-02-23,Sunday,False,True
강북구,625,22.7024,2025-02-23,Sunday,False,True
강서구,4372,14.198307410795975,2025-02-23,Sunday,False,True
관악구,830,20.134939759036143,2025-02-23,Sunday,False,True
광진구,1823,20.229292375205706,2025-02-23,Sunday,False,True
구로구,1601,17.055590256089943,2025-02-23,Sunday,False,True
금천구,511,20.264187866927593,2025-02-23,Sunday,False,True
노원구,2694,18.161841128433554,2025-02-23,Sunday,False,True
도봉구,923,22.39003250270856,2025-02-23,Sunday,False,True
동대문구,1383,20.710773680404916,2025-02-23,Sunday,False,True
동작구,693,21.551226551226552,2025-02-23,Sunday,False,True
마포구,1724,23.94199535962877,2025-02-23,Sunday,False,True
서대문구,768,23.138020833333332,2025-02-23,Sunday,False,True
서초구,956,21.671548117154813,2025-02-23,Sunday,False,True
성동구,1232,22.15827922077922,2025-02-23,Sunday,False,True
성북구,785,20.573248407643312,2025-02-23,Sunday,False,True
송파구,3401,20.187885915907085,2025-02-23,Sunday,False,True
양천구,2683,16.250093179276927,2025-02-23,Sunday,False,True
영등포구,3348,19.045698924731184,2025-02-23,Sunday,False,True
용산구,696,22.78448275862069,2025-02-23,Sunday,False,True
은평구,885,20.029378531073448,2025-02-23,Sunday,False,True
종로구,1090,21.95137614678899,2025-02-23,Sunday,False,True
중구,699,19.855507868383405,2025-02-23,Sunday,False,True
중랑구,1075,17.865116279069767,2025-02-23,Sunday,False,True
