STA_LOC,USE_CNT,AVG_MOVE_TIME,DATE,Day_of_Week,Is_Holiday,Is_Weekend
강남구,5327,24.266566547775483,2025-06-30,Monday,False,False
강동구,7585,18.665392221489782,2025-06-30,Monday,False,False
강북구,1787,21.77728035814214,2025-06-30,Monday,False,False
강서구,19447,14.592944927238134,2025-06-30,Monday,False,False
관악구,2909,21.71467858370574,2025-06-30,Monday,False,False
광진구,7198,19.525979438732982,2025-06-30,Monday,False,False
구로구,6158,18.406463137382268,2025-06-30,Monday,False,False
금천구,2730,17.416849816849815,2025-06-30,Monday,False,False
노원구,8812,18.806400363141172,2025-06-30,Monday,False,False
도봉구,3281,20.019201462968606,2025-06-30,Monday,False,False
동대문구,4970,20.814486921529173,2025-06-30,Monday,False,False
동작구,2486,22.569187449718424,2025-06-30,Monday,False,False
마포구,6344,24.459331651954603,2025-06-30,Monday,False,False
서대문구,2479,22.7067365873336,2025-06-30,Monday,False,False
서초구,4689,22.891234804862442,2025-06-30,Monday,False,False
성동구,5702,23.438267274640477,2025-06-30,Monday,False,False
성북구,3066,21.173842139595564,2025-06-30,Monday,False,False
송파구,13809,19.243319574190746,2025-06-30,Monday,False,False
양천구,9079,17.674743914528033,2025-06-30,Monday,False,False
영등포구,13967,20.049545356912724,2025-06-30,Monday,False,False
용산구,2537,23.727236893969256,2025-06-30,Monday,False,False
은평구,3327,19.959723474601745,2025-06-30,Monday,False,False
종로구,4937,20.523192221997164,2025-06-30,Monday,False,False
중구,3664,22.44377729257642,2025-06-30,Monday,False,False
중랑구,3989,18.210328403108548,2025-06-30,Monday,False,False
